,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7992,4,0,4
2,7983,9,0,8
3,7973,14,0,13
4,7961,23,0,16
5,7948,30,1,21
6,7937,37,4,22
7,7921,43,9,27
8,7909,47,14,30
9,7885,58,23,34
10,7859,73,31,37
11,7824,95,41,40
12,7793,111,52,44
13,7762,129,61,48
14,7731,137,81,51
15,7692,149,104,55
16,7651,155,136,58
17,7603,172,163,62
18,7559,186,190,65
19,7512,202,218,68
20,7471,206,253,70
21,7429,207,291,73
22,7387,203,335,75
23,7338,209,376,77
24,7282,217,420,81
25,7215,242,459,84
26,7145,270,498,87
27,7082,290,538,90
28,7026,297,585,92
29,6964,305,637,94
30,6911,292,701,96
31,6875,259,768,98
32,6831,240,828,101
33,6784,232,882,102
34,6736,216,942,106
35,6690,211,993,106
36,6640,224,1027,109
37,6592,230,1068,110
38,6533,240,1114,113
39,6472,256,1158,114
40,6403,276,1204,117
41,6329,301,1251,119
42,6248,333,1298,121
43,6171,353,1354,122
44,6085,375,1414,126
45,6006,388,1480,126
46,5923,396,1552,129
47,5840,399,1631,130
48,5756,404,1707,133
49,5673,405,1789,133
50,5614,383,1868,135
51,5576,339,1948,137
52,5541,291,2030,138
53,5510,240,2111,139
54,5492,173,2194,141
55,5476,130,2251,143
56,5460,109,2287,144
57,5447,87,2321,145
58,5439,64,2351,146
59,5435,49,2367,149
60,5432,38,2381,149
61,5425,27,2396,152
62,5421,18,2408,153
63,5415,15,2415,155
64,5410,19,2416,155
65,5404,20,2419,157
66,5402,18,2423,157
67,5399,17,2426,158
68,5395,16,2430,159
69,5392,14,2435,159
70,5391,11,2439,159
71,5386,13,2441,160
72,5380,17,2443,160
73,5377,16,2446,161
74,5373,17,2449,161
75,5366,22,2450,162
76,5364,20,2454,162
77,5362,15,2460,163
78,5359,16,2462,163
79,5356,14,2466,164
80,5352,12,2472,164
81,5348,13,2474,165
82,5347,13,2475,165
83,5345,11,2478,166
84,5345,9,2480,166
85,5344,5,2484,167
86,5344,2,2487,167
87,5343,1,2488,168
88,5343,0,2489,168
