,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,1,0,2
2,7990,2,0,8
3,7986,4,0,10
4,7974,8,0,18
5,7967,13,1,19
6,7953,21,1,25
7,7941,29,2,28
8,7923,38,4,35
9,7909,45,8,38
10,7888,54,14,44
11,7870,60,22,48
12,7849,67,31,53
13,7827,75,42,56
14,7805,82,53,60
15,7775,93,68,64
16,7746,104,82,68
17,7709,121,98,72
18,7667,139,117,77
19,7632,151,135,82
20,7596,158,161,85
21,7555,169,186,90
22,7504,184,219,93
23,7451,194,256,99
24,7404,209,286,101
25,7348,227,319,106
26,7305,233,355,107
27,7255,231,403,111
28,7200,238,450,112
29,7147,243,495,115
30,7087,250,546,117
31,7039,255,588,118
32,7009,236,634,121
33,6986,204,688,122
34,6959,178,738,125
35,6937,142,796,125
36,6898,131,843,128
37,6861,141,870,128
38,6818,159,892,131
39,6777,176,916,131
40,6724,205,938,133
41,6680,213,974,133
42,6636,219,1011,134
43,6583,231,1051,135
44,6522,250,1092,136
45,6466,254,1143,137
46,6402,273,1187,138
47,6332,299,1230,139
48,6269,309,1282,140
49,6204,313,1342,141
50,6139,322,1397,142
51,6084,314,1460,142
52,6036,292,1529,143
53,5996,269,1591,144
54,5970,229,1655,146
55,5955,180,1719,146
56,5946,132,1774,148
57,5936,94,1821,149
58,5924,66,1860,150
59,5918,47,1884,151
60,5914,34,1899,153
61,5912,29,1906,153
62,5909,21,1915,155
63,5907,11,1926,156
64,5905,8,1931,156
65,5903,6,1933,158
66,5901,6,1935,158
67,5898,6,1936,160
68,5896,6,1937,161
69,5895,4,1939,162
70,5893,4,1939,164
71,5892,2,1941,165
72,5892,1,1942,165
73,5890,1,1943,166
74,5888,1,1943,168
75,5887,1,1943,169
76,5887,1,1943,169
77,5885,1,1943,171
78,5885,0,1944,171
