,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,3,0,3
2,7985,7,0,8
3,7973,15,0,12
4,7960,23,0,17
5,7944,33,1,22
6,7926,46,3,25
7,7909,56,7,28
8,7887,66,15,32
9,7864,76,23,37
10,7840,85,34,41
11,7810,95,49,46
12,7788,102,63,47
13,7762,106,81,51
14,7737,112,99,52
15,7710,115,119,56
16,7673,124,144,59
17,7633,139,165,63
18,7594,152,187,67
19,7548,169,211,72
20,7508,185,234,73
21,7456,197,268,79
22,7405,209,304,82
23,7351,225,339,85
24,7299,234,380,87
25,7240,251,419,90
26,7180,261,465,94
27,7120,273,513,94
28,7054,284,564,98
29,6989,299,614,98
30,6938,291,670,101
31,6897,276,726,101
32,6858,253,786,103
33,6815,233,848,104
34,6772,209,913,106
35,6735,198,961,106
36,6699,192,1002,107
37,6650,202,1039,109
38,6601,208,1081,110
39,6556,211,1122,111
40,6500,229,1159,112
41,6444,249,1194,113
42,6384,261,1241,114
43,6314,283,1289,114
44,6242,310,1333,115
45,6179,317,1388,116
46,6114,326,1443,117
47,6045,336,1502,117
48,5967,342,1572,119
49,5886,352,1643,119
50,5828,347,1705,120
51,5776,334,1769,121
52,5727,313,1838,122
53,5686,277,1914,123
54,5640,241,1995,124
55,5595,229,2052,124
56,5561,212,2103,124
57,5547,176,2151,126
58,5534,149,2191,126
59,5525,113,2236,126
60,5515,77,2281,127
61,5507,51,2315,127
62,5496,48,2327,129
63,5480,50,2340,130
64,5468,52,2349,131
65,5460,50,2358,132
66,5451,50,2366,133
67,5439,51,2375,135
68,5430,45,2390,135
69,5421,42,2401,136
70,5414,42,2408,136
71,5410,37,2416,137
72,5406,31,2426,137
73,5401,26,2435,138
74,5398,21,2443,138
75,5397,15,2450,138
76,5395,14,2453,138
77,5394,11,2457,138
78,5391,9,2461,139
79,5390,7,2464,139
80,5388,7,2465,140
81,5387,6,2467,140
82,5385,7,2468,140
83,5383,7,2470,140
84,5381,8,2471,140
85,5381,7,2472,140
86,5381,6,2473,140
87,5381,4,2475,140
88,5381,2,2477,140
89,5381,0,2479,140
