,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7998,2,0,0
2,7994,6,0,0
3,7989,11,0,0
4,7982,18,0,0
5,7972,27,1,0
6,7959,39,2,0
7,7941,53,6,0
8,7922,67,11,0
9,7897,85,18,0
10,7876,96,28,0
11,7854,105,41,0
12,7834,107,59,0
13,7808,114,78,0
14,7782,115,103,0
15,7750,126,124,0
16,7719,135,146,0
17,7683,151,166,0
18,7639,169,192,0
19,7596,186,218,0
20,7561,189,250,0
21,7522,197,281,0
22,7473,210,317,0
23,7425,212,361,2
24,7376,218,404,2
25,7327,232,439,2
26,7279,239,478,4
27,7228,241,527,4
28,7170,253,573,4
29,7106,268,622,4
30,7048,277,671,4
31,6986,293,717,4
32,6920,308,768,4
33,6850,320,826,4
34,6785,321,890,4
35,6705,343,948,4
36,6621,365,1010,4
37,6545,375,1076,4
38,6467,383,1146,4
39,6393,392,1211,4
40,6323,382,1291,4
41,6247,374,1375,4
42,6168,374,1451,7
43,6097,366,1529,8
44,6014,374,1603,9
45,5919,399,1673,9
46,5822,420,1749,9
47,5728,436,1825,11
48,5640,454,1895,11
49,5550,460,1977,13
50,5492,423,2072,13
51,5457,359,2169,15
52,5428,296,2261,15
53,5403,233,2349,15
54,5378,170,2437,15
55,5351,139,2495,15
56,5328,129,2528,15
57,5306,122,2557,15
58,5284,119,2582,15
59,5265,113,2607,15
60,5247,104,2634,15
61,5230,98,2657,15
62,5211,95,2679,15
63,5194,90,2701,15
64,5179,86,2720,15
65,5168,79,2738,15
66,5159,71,2755,15
67,5150,61,2774,15
68,5143,51,2791,15
69,5136,43,2806,15
70,5131,37,2817,15
71,5124,35,2826,15
72,5117,33,2835,15
73,5113,30,2842,15
74,5103,33,2849,15
75,5095,36,2854,15
76,5092,32,2861,15
77,5090,27,2868,15
78,5089,24,2872,15
79,5086,17,2882,15
80,5082,13,2890,15
81,5080,12,2893,15
82,5078,12,2895,15
83,5076,13,2896,15
84,5075,11,2899,15
85,5074,8,2903,15
86,5071,9,2905,15
87,5069,9,2907,15
88,5067,9,2909,15
89,5066,9,2910,15
90,5065,9,2911,15
91,5063,8,2914,15
92,5061,8,2916,15
93,5059,8,2918,15
94,5059,7,2919,15
95,5059,6,2920,15
96,5059,4,2922,15
97,5059,2,2924,15
98,5059,0,2926,15
