,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,3,0,2
2,7987,8,0,5
3,7978,14,0,8
4,7969,19,0,12
5,7959,26,1,14
6,7947,33,3,17
7,7934,39,8,19
8,7918,46,14,22
9,7902,53,19,26
10,7885,61,27,27
11,7863,70,36,31
12,7838,82,47,33
13,7810,93,60,37
14,7785,105,72,38
15,7752,119,88,41
16,7714,138,106,42
17,7680,146,129,45
18,7644,156,153,47
19,7608,165,177,50
20,7575,167,207,51
21,7537,167,244,52
22,7495,176,275,54
23,7446,190,309,55
24,7390,210,342,58
25,7337,230,374,59
26,7283,244,411,62
27,7229,257,451,63
28,7171,265,499,65
29,7115,266,552,67
30,7068,260,604,68
31,7023,252,655,70
32,6979,241,708,72
33,6934,228,764,74
34,6888,219,818,75
35,6852,208,864,76
36,6811,204,907,78
37,6751,220,949,80
38,6700,228,992,80
39,6644,238,1037,81
40,6580,266,1072,82
41,6513,293,1111,83
42,6448,299,1169,84
43,6383,312,1220,85
44,6309,329,1275,87
45,6232,343,1338,87
46,6159,347,1404,90
47,6067,375,1468,90
48,5969,406,1532,93
49,5861,441,1604,94
50,5790,433,1681,96
51,5728,424,1751,97
52,5674,384,1843,99
53,5628,333,1938,101
54,5592,260,2045,103
55,5565,217,2114,104
56,5535,184,2175,106
57,5506,160,2227,107
58,5484,136,2271,109
59,5461,124,2305,110
60,5438,120,2331,111
61,5419,110,2359,112
62,5403,96,2387,114
63,5391,88,2407,114
64,5379,76,2429,116
65,5366,65,2451,118
66,5358,53,2469,120
67,5354,42,2483,121
68,5352,31,2495,122
69,5350,21,2505,124
70,5349,10,2516,125
71,5348,4,2522,126
72,5347,1,2525,127
73,5347,0,2526,127
