,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7993,7,0,0
3,7988,12,0,0
4,7981,19,0,0
5,7971,28,1,0
6,7959,37,4,0
7,7946,47,7,0
8,7932,56,12,0
9,7913,68,19,0
10,7894,77,29,0
11,7875,84,41,0
12,7852,94,54,0
13,7823,109,68,0
14,7792,121,87,0
15,7763,131,106,0
16,7740,135,125,0
17,7715,137,148,0
18,7677,146,177,0
19,7636,156,208,0
20,7594,169,237,0
21,7553,187,260,0
22,7510,205,285,0
23,7462,215,323,0
24,7416,220,364,0
25,7369,225,406,0
26,7323,230,447,0
27,7266,242,490,2
28,7214,244,538,4
29,7161,250,584,5
30,7107,257,631,5
31,7053,265,677,5
32,6993,269,732,6
33,6929,283,782,6
34,6856,304,834,6
35,6793,312,888,7
36,6735,316,942,7
37,6664,327,1001,8
38,6579,345,1065,11
39,6503,345,1138,14
40,6430,354,1200,16
41,6354,370,1258,18
42,6281,373,1328,18
43,6208,364,1410,18
44,6125,373,1483,19
45,6036,391,1554,19
46,5948,405,1628,19
47,5847,433,1701,19
48,5754,453,1774,19
49,5667,458,1856,19
50,5617,419,1945,19
51,5593,355,2033,19
52,5564,282,2134,20
53,5543,209,2227,21
54,5531,134,2314,21
55,5514,101,2364,21
56,5498,93,2388,21
57,5483,80,2416,21
58,5474,69,2436,21
59,5471,60,2448,21
60,5464,50,2465,21
61,5459,39,2481,21
62,5454,29,2496,21
63,5448,26,2505,21
64,5444,27,2508,21
65,5438,26,2515,21
66,5432,27,2520,21
67,5429,25,2525,21
68,5423,25,2531,21
69,5418,26,2535,21
70,5416,22,2541,21
71,5412,20,2547,21
72,5411,18,2550,21
73,5405,18,2556,21
74,5401,17,2561,21
75,5400,16,2563,21
76,5398,14,2567,21
77,5398,13,2568,21
78,5398,7,2574,21
79,5398,3,2578,21
80,5398,2,2579,21
81,5398,0,2581,21
