,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,4,0,3
2,7986,9,0,5
3,7973,15,0,12
4,7964,22,0,14
5,7952,29,1,18
6,7940,34,4,22
7,7922,43,9,26
8,7904,53,15,28
9,7883,62,22,33
10,7865,71,30,34
11,7835,87,38,40
12,7808,99,52,41
13,7778,110,68,44
14,7746,125,84,45
15,7709,141,101,49
16,7670,155,125,50
17,7627,168,151,54
18,7586,181,178,55
19,7545,186,209,60
20,7499,198,242,61
21,7447,208,280,65
22,7384,229,319,68
23,7317,252,359,72
24,7263,269,395,73
25,7209,274,440,77
26,7162,271,488,79
27,7100,268,548,84
28,7044,259,611,86
29,6981,266,664,89
30,6921,274,714,91
31,6858,289,759,94
32,6804,285,816,95
33,6745,288,870,97
34,6681,289,930,100
35,6610,300,988,102
36,6540,309,1048,103
37,6477,317,1101,105
38,6406,329,1158,107
39,6327,346,1219,108
40,6245,358,1288,109
41,6155,376,1357,112
42,6061,409,1418,112
43,5961,438,1487,114
44,5864,456,1565,115
45,5766,472,1646,116
46,5663,487,1733,117
47,5559,496,1827,118
48,5457,499,1925,119
49,5342,517,2021,120
50,5268,492,2118,122
51,5203,455,2220,122
52,5155,397,2323,125
53,5119,331,2424,126
54,5091,243,2538,128
55,5063,198,2610,129
56,5039,155,2675,131
57,5019,129,2720,132
58,4997,114,2755,134
59,4983,101,2781,135
60,4964,91,2808,137
61,4949,83,2830,138
62,4931,80,2849,140
63,4912,79,2869,140
64,4896,80,2882,142
65,4883,76,2899,142
66,4865,79,2913,143
67,4850,78,2929,143
68,4832,76,2948,144
69,4824,70,2962,144
70,4814,67,2975,144
71,4806,57,2992,145
72,4794,54,3007,145
73,4782,49,3024,145
74,4772,51,3032,145
75,4761,52,3042,145
76,4747,59,3049,145
77,4734,60,3061,145
78,4724,58,3073,145
79,4714,58,3083,145
80,4704,57,3094,145
81,4695,52,3108,145
82,4687,47,3121,145
83,4683,41,3131,145
84,4678,36,3141,145
85,4673,31,3151,145
86,4670,25,3160,145
87,4664,23,3168,145
88,4661,22,3172,145
89,4658,20,3177,145
90,4655,18,3182,145
91,4654,16,3185,145
92,4653,11,3191,145
93,4652,9,3194,145
94,4652,6,3197,145
95,4651,4,3200,145
96,4651,3,3201,145
97,4651,2,3202,145
98,4651,1,3203,145
99,4651,1,3203,145
100,4651,0,3204,145
