,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7984,16,0,0
4,7973,27,0,0
5,7961,38,1,0
6,7948,48,4,0
7,7937,54,9,0
8,7921,63,16,0
9,7902,71,27,0
10,7880,81,39,0
11,7858,90,52,0
12,7833,104,63,0
13,7809,112,79,0
14,7781,121,98,0
15,7750,130,120,0
16,7721,137,142,0
17,7685,148,167,0
18,7644,165,191,0
19,7603,178,219,0
20,7564,186,250,0
21,7524,197,279,0
22,7479,206,315,0
23,7437,205,356,2
24,7392,207,397,4
25,7344,216,436,4
26,7293,227,476,4
27,7243,232,521,4
28,7191,244,561,4
29,7144,248,604,4
30,7093,251,652,4
31,7033,260,703,4
32,6969,274,753,4
33,6902,289,805,4
34,6838,306,852,4
35,6765,328,903,4
36,6686,347,963,4
37,6606,363,1027,4
38,6523,379,1094,4
39,6452,386,1158,4
40,6369,396,1231,4
41,6279,407,1310,4
42,6207,399,1390,4
43,6131,391,1473,5
44,6044,404,1544,8
45,5954,410,1627,9
46,5863,408,1717,12
47,5774,425,1789,12
48,5684,440,1864,12
49,5590,449,1948,13
50,5534,416,2037,13
51,5481,380,2125,14
52,5433,339,2214,14
53,5392,290,2304,14
54,5366,223,2397,14
55,5348,185,2453,14
56,5328,153,2505,14
57,5308,125,2553,14
58,5290,102,2594,14
59,5275,91,2620,14
60,5255,93,2638,14
61,5234,94,2658,14
62,5218,90,2678,14
63,5200,90,2696,14
64,5189,86,2711,14
65,5173,82,2731,14
66,5158,76,2752,14
67,5140,78,2768,14
68,5129,71,2786,14
69,5120,69,2797,14
70,5111,62,2813,14
71,5098,60,2828,14
72,5089,51,2846,14
73,5079,50,2857,14
74,5071,49,2866,14
75,5064,47,2875,14
76,5057,41,2888,14
77,5051,38,2897,14
78,5048,31,2907,14
79,5045,26,2915,14
80,5041,23,2922,14
81,5038,19,2929,14
82,5035,16,2935,14
83,5033,15,2938,14
84,5030,15,2941,14
85,5029,12,2945,14
86,5028,10,2948,14
87,5028,7,2951,14
88,5027,6,2953,14
89,5025,5,2956,14
90,5025,4,2957,14
91,5024,4,2958,14
92,5024,4,2958,14
93,5024,3,2959,14
94,5024,1,2961,14
95,5024,1,2961,14
96,5024,0,2962,14
