,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,5,0,0
2,7989,11,0,0
3,7983,17,0,0
4,7972,28,0,0
5,7959,40,1,0
6,7948,47,5,0
7,7930,57,11,2
8,7907,74,17,2
9,7880,89,28,3
10,7862,94,41,3
11,7838,106,52,4
12,7804,123,68,5
13,7773,131,91,5
14,7742,136,117,5
15,7706,154,135,5
16,7667,169,158,6
17,7633,169,191,7
18,7595,176,222,7
19,7555,185,253,7
20,7512,192,289,7
21,7470,196,327,7
22,7425,208,360,7
23,7379,216,398,7
24,7327,228,438,7
25,7267,245,481,7
26,7212,258,523,7
27,7154,271,568,7
28,7087,292,614,7
29,7020,307,666,7
30,6959,308,726,7
31,6898,314,781,7
32,6823,331,839,7
33,6756,331,906,7
34,6688,332,973,7
35,6621,338,1034,7
36,6551,347,1095,7
37,6472,351,1170,7
38,6385,371,1237,7
39,6306,382,1305,7
40,6225,396,1372,7
41,6140,411,1442,7
42,6043,428,1521,8
43,5952,432,1608,8
44,5858,446,1687,9
45,5770,450,1768,12
46,5679,454,1853,14
47,5594,441,1949,16
48,5500,437,2040,23
49,5403,440,2133,24
50,5353,404,2218,25
51,5309,358,2307,26
52,5274,310,2390,26
53,5245,251,2477,27
54,5217,183,2573,27
55,5194,157,2622,27
56,5178,130,2665,27
57,5163,110,2700,27
58,5150,95,2728,27
59,5144,73,2756,27
60,5131,63,2779,27
61,5119,59,2795,27
62,5109,54,2810,27
63,5097,53,2823,27
64,5092,52,2829,27
65,5088,43,2842,27
66,5083,36,2854,27
67,5075,34,2864,27
68,5069,28,2876,27
69,5058,34,2881,27
70,5055,33,2885,27
71,5053,30,2890,27
72,5050,25,2898,27
73,5046,23,2904,27
74,5039,19,2915,27
75,5033,22,2918,27
76,5025,28,2920,27
77,5015,35,2923,27
78,5007,39,2927,27
79,4999,40,2934,27
80,4994,39,2940,27
81,4990,35,2948,27
82,4989,26,2958,27
83,4988,19,2966,27
84,4985,14,2974,27
85,4984,10,2979,27
86,4983,7,2983,27
87,4982,7,2984,27
88,4980,8,2985,27
89,4979,6,2988,27
90,4979,5,2989,27
91,4979,4,2990,27
92,4978,4,2991,27
93,4977,3,2993,27
94,4976,3,2994,27
95,4976,3,2994,27
96,4975,4,2994,27
97,4973,5,2995,27
98,4971,6,2996,27
99,4971,5,2997,27
100,4971,5,2997,27
101,4971,4,2998,27
102,4970,3,3000,27
103,4970,1,3002,27
104,4970,1,3002,27
105,4970,1,3002,27
106,4970,1,3002,27
107,4970,0,3003,27
