,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,4,0,2
2,7983,10,0,7
3,7974,17,0,9
4,7960,24,0,16
5,7945,35,1,19
6,7926,47,4,23
7,7903,61,10,26
8,7881,70,17,32
9,7858,83,24,35
10,7840,87,36,37
11,7814,95,51,40
12,7785,102,71,42
13,7752,115,87,46
14,7720,126,107,47
15,7684,143,123,50
16,7646,156,146,52
17,7609,164,173,54
18,7563,179,202,56
19,7515,193,233,59
20,7470,202,266,62
21,7433,201,302,64
22,7394,203,337,66
23,7343,207,381,69
24,7292,211,426,71
25,7235,223,468,74
26,7180,242,503,75
27,7124,257,540,79
28,7063,268,588,81
29,7002,278,637,83
30,6955,269,691,85
31,6901,267,745,87
32,6848,267,797,88
33,6802,253,856,89
34,6755,239,915,91
35,6707,242,960,91
36,6646,248,1012,94
37,6594,247,1064,95
38,6533,261,1109,97
39,6461,287,1154,98
40,6383,315,1202,100
41,6309,331,1260,100
42,6223,364,1311,102
43,6133,393,1370,104
44,6033,421,1441,105
45,5947,429,1517,107
46,5863,437,1591,109
47,5768,447,1675,110
48,5665,460,1763,112
49,5562,462,1862,114
50,5507,431,1946,116
51,5464,391,2028,117
52,5434,325,2122,119
53,5405,251,2223,121
54,5383,170,2324,123
55,5357,143,2377,123
56,5332,124,2419,125
57,5314,112,2447,127
58,5292,105,2474,129
59,5277,98,2494,131
60,5266,81,2520,133
61,5261,62,2543,134
62,5253,52,2559,136
63,5244,39,2579,138
64,5239,30,2592,139
65,5232,26,2601,141
66,5226,26,2605,143
67,5221,23,2611,145
68,5217,19,2618,146
69,5211,18,2622,149
70,5208,15,2627,150
71,5208,11,2631,150
72,5207,8,2634,151
73,5205,6,2637,152
74,5202,5,2640,153
75,5202,3,2642,153
76,5200,4,2642,154
77,5200,4,2642,154
78,5199,3,2643,155
79,5199,1,2645,155
80,5198,1,2645,156
81,5198,0,2646,156
