,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,4,0,2
2,7984,9,0,7
3,7972,17,0,11
4,7957,26,0,17
5,7942,38,1,19
6,7922,49,4,25
7,7904,58,9,29
8,7885,65,17,33
9,7863,76,26,35
10,7843,81,39,37
11,7820,87,53,40
12,7798,94,67,41
13,7768,104,82,46
14,7741,110,102,47
15,7702,126,120,52
16,7673,134,140,53
17,7643,141,161,55
18,7607,149,186,58
19,7566,163,212,59
20,7523,169,246,62
21,7485,179,274,62
22,7445,188,302,65
23,7404,195,335,66
24,7355,202,375,68
25,7308,209,415,68
26,7256,220,453,71
27,7198,240,490,72
28,7147,250,530,73
29,7091,257,577,75
30,7060,239,624,77
31,7030,220,673,77
32,6995,196,730,79
33,6961,179,780,80
34,6922,164,834,80
35,6878,177,863,82
36,6840,184,893,83
37,6793,197,926,84
38,6750,207,959,84
39,6706,210,998,86
40,6662,211,1040,87
41,6613,222,1077,88
42,6568,220,1123,89
43,6516,228,1166,90
44,6465,237,1208,90
45,6413,244,1251,92
46,6360,248,1299,93
47,6301,261,1343,95
48,6233,278,1394,95
49,6153,306,1445,96
50,6087,322,1495,96
51,6040,315,1547,98
52,6007,290,1604,99
53,5982,245,1672,101
54,5959,188,1751,102
55,5929,152,1817,102
56,5897,138,1862,103
57,5869,133,1894,104
58,5840,138,1917,105
59,5814,140,1939,107
60,5792,132,1969,107
61,5777,115,2000,108
62,5758,105,2027,110
63,5749,86,2055,110
64,5736,74,2079,111
65,5725,62,2101,112
66,5719,54,2115,112
67,5715,41,2132,112
68,5708,37,2141,114
69,5703,30,2153,114
70,5699,23,2163,115
71,5692,22,2169,117
72,5689,20,2173,118
73,5685,17,2178,120
74,5682,13,2183,122
75,5681,10,2186,123
76,5679,6,2191,124
77,5677,4,2193,126
78,5676,2,2195,127
79,5674,1,2196,129
80,5674,1,2196,129
81,5674,0,2197,129
