,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,4,0,2
2,7985,8,0,7
3,7976,14,0,10
4,7960,24,0,16
5,7948,33,1,18
6,7932,43,4,21
7,7916,51,8,25
8,7898,62,14,26
9,7880,67,24,29
10,7859,74,34,33
11,7841,78,47,34
12,7815,88,59,38
13,7785,100,76,39
14,7749,119,91,41
15,7708,141,108,43
16,7671,159,125,45
17,7632,175,147,46
18,7597,179,176,48
19,7559,181,210,50
20,7524,176,249,51
21,7479,183,284,54
22,7433,190,322,55
23,7383,205,355,57
24,7339,210,391,60
25,7293,221,425,61
26,7240,230,467,63
27,7179,245,512,64
28,7128,247,560,65
29,7073,259,601,67
30,7024,261,646,69
31,6980,253,697,70
32,6948,223,757,72
33,6925,195,807,73
34,6896,170,860,74
35,6867,151,907,75
36,6831,142,950,77
37,6792,150,980,78
38,6744,175,1002,79
39,6687,203,1030,80
40,6625,236,1058,81
41,6569,258,1092,81
42,6508,279,1130,83
43,6427,313,1177,83
44,6347,335,1233,85
45,6265,355,1294,86
46,6185,378,1350,87
47,6108,396,1409,87
48,6033,389,1490,88
49,5953,391,1568,88
50,5901,361,1649,89
51,5847,336,1728,89
52,5798,307,1805,90
53,5761,270,1879,90
54,5739,212,1959,90
55,5711,188,2010,91
56,5697,148,2064,91
57,5686,111,2112,91
58,5672,87,2149,92
59,5665,72,2171,92
60,5660,49,2198,93
61,5656,39,2212,93
62,5652,31,2223,94
63,5649,20,2236,95
64,5648,14,2243,95
65,5645,12,2247,96
66,5642,10,2251,97
67,5640,8,2254,98
68,5638,8,2256,98
69,5635,9,2257,99
70,5632,9,2259,100
71,5629,9,2261,101
72,5628,9,2262,101
73,5627,7,2264,102
74,5625,7,2266,102
75,5623,6,2268,103
76,5622,4,2270,104
77,5619,4,2271,106
78,5617,5,2271,107
79,5617,3,2273,107
80,5616,2,2274,108
81,5615,2,2274,109
82,5613,1,2275,111
83,5613,0,2276,111
