,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,4,0,2
2,7986,8,0,6
3,7976,16,0,8
4,7962,25,0,13
5,7946,37,1,16
6,7930,46,4,20
7,7910,60,8,22
8,7888,71,16,25
9,7864,84,25,27
10,7843,91,38,28
11,7816,103,50,31
12,7784,115,68,33
13,7750,129,87,34
14,7714,141,109,36
15,7681,153,129,37
16,7644,163,153,40
17,7605,170,183,42
18,7560,180,216,44
19,7510,194,250,46
20,7465,206,282,47
21,7420,216,316,48
22,7366,230,353,51
23,7311,239,396,54
24,7256,243,444,57
25,7201,253,488,58
26,7145,263,532,60
27,7090,265,583,62
28,7028,274,635,63
29,6955,294,687,64
30,6897,296,741,66
31,6855,283,795,67
32,6803,281,848,68
33,6751,270,909,70
34,6693,254,981,72
35,6641,248,1037,74
36,6587,261,1078,74
37,6526,268,1129,77
38,6478,265,1179,78
39,6421,264,1235,80
40,6362,272,1285,81
41,6298,281,1339,82
42,6242,279,1397,82
43,6181,292,1444,83
44,6118,300,1499,83
45,6045,313,1557,85
46,5978,317,1620,85
47,5907,330,1676,87
48,5829,347,1736,88
49,5744,367,1799,90
50,5688,352,1870,90
51,5643,329,1937,91
52,5611,291,2006,92
53,5585,239,2083,93
54,5564,176,2166,94
55,5541,142,2222,95
56,5521,118,2266,95
57,5508,99,2297,96
58,5496,86,2322,96
59,5480,82,2342,96
60,5455,84,2364,97
61,5435,84,2384,97
62,5416,90,2396,98
63,5395,99,2408,98
64,5374,103,2424,99
65,5364,89,2448,99
66,5355,78,2468,99
67,5343,71,2486,100
68,5336,57,2507,100
69,5328,44,2527,101
70,5323,39,2537,101
71,5319,34,2546,101
72,5313,27,2557,103
73,5310,23,2564,103
74,5302,22,2571,105
75,5299,19,2576,106
76,5295,17,2580,108
77,5293,14,2584,109
78,5290,12,2587,111
79,5288,8,2593,111
80,5285,8,2595,112
81,5283,7,2597,113
82,5279,8,2598,115
83,5275,10,2599,116
84,5273,9,2601,117
85,5271,8,2603,118
86,5269,9,2604,118
87,5268,8,2606,118
88,5263,10,2609,118
89,5258,13,2610,119
90,5257,13,2611,119
91,5255,13,2613,119
92,5252,15,2614,119
93,5248,14,2619,119
94,5246,12,2623,119
95,5244,13,2624,119
96,5241,14,2626,119
97,5238,14,2629,119
98,5233,15,2633,119
99,5231,15,2635,119
100,5230,14,2637,119
101,5230,11,2640,119
102,5229,9,2643,119
103,5229,4,2648,119
104,5229,2,2650,119
105,5229,1,2651,119
106,5229,1,2651,119
107,5229,0,2652,119
