,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7990,10,0,0
3,7985,15,0,0
4,7979,21,0,0
5,7971,28,1,0
6,7958,38,4,0
7,7944,46,10,0
8,7926,59,15,0
9,7901,78,21,0
10,7878,93,29,0
11,7854,104,42,0
12,7821,123,56,0
13,7787,139,74,0
14,7754,147,99,0
15,7720,155,122,3
16,7692,159,146,3
17,7662,156,179,3
18,7625,159,213,3
19,7584,167,246,3
20,7538,181,277,4
21,7493,198,305,4
22,7441,217,335,7
23,7397,224,372,7
24,7353,227,413,7
25,7306,228,458,8
26,7257,231,503,9
27,7198,241,552,9
28,7138,256,596,10
29,7082,268,640,10
30,7032,272,686,10
31,6980,276,734,10
32,6929,268,793,10
33,6869,269,852,10
34,6813,269,908,10
35,6747,285,958,10
36,6683,297,1010,10
37,6619,310,1061,10
38,6546,323,1121,10
39,6474,339,1177,10
40,6399,346,1243,12
41,6319,362,1307,12
42,6228,389,1371,12
43,6137,406,1444,13
44,6037,433,1516,14
45,5945,450,1589,16
46,5840,475,1669,16
47,5738,486,1760,16
48,5628,506,1850,16
49,5527,508,1949,16
50,5462,482,2039,17
51,5417,422,2144,17
52,5385,352,2246,17
53,5362,265,2356,17
54,5344,182,2457,17
55,5320,142,2521,17
56,5300,117,2566,17
57,5278,107,2598,17
58,5257,105,2621,17
59,5246,98,2639,17
60,5227,93,2663,17
61,5214,86,2683,17
62,5196,82,2705,17
63,5181,76,2726,17
64,5170,76,2737,17
65,5166,61,2756,17
66,5160,54,2769,17
67,5155,41,2787,17
68,5148,33,2802,17
69,5142,28,2813,17
70,5137,29,2817,17
71,5131,29,2823,17
72,5126,29,2828,17
73,5120,28,2835,17
74,5118,24,2841,17
75,5115,22,2846,17
76,5113,18,2852,17
77,5111,15,2857,17
78,5109,11,2863,17
79,5105,13,2865,17
80,5104,11,2868,17
81,5101,12,2870,17
82,5100,11,2872,17
83,5098,11,2874,17
84,5096,9,2878,17
85,5092,12,2879,17
86,5090,11,2882,17
87,5085,15,2883,17
88,5083,15,2885,17
89,5078,18,2887,17
90,5077,15,2891,17
91,5075,15,2893,17
92,5070,15,2898,17
93,5069,14,2900,17
94,5067,11,2905,17
95,5066,11,2906,17
96,5066,9,2908,17
97,5065,5,2913,17
98,5064,5,2914,17
99,5064,3,2916,17
100,5063,3,2917,17
101,5063,3,2917,17
102,5063,2,2918,17
103,5062,2,2919,17
104,5061,3,2919,17
105,5061,2,2920,17
106,5060,3,2920,17
107,5059,4,2920,17
108,5058,4,2921,17
109,5056,5,2922,17
110,5053,8,2922,17
111,5050,10,2923,17
112,5050,9,2924,17
113,5049,9,2925,17
114,5047,9,2927,17
115,5047,6,2930,17
116,5047,3,2933,17
117,5046,4,2933,17
118,5046,3,2934,17
119,5046,1,2936,17
120,5046,1,2936,17
121,5046,1,2936,17
122,5046,0,2937,17
