,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7985,15,0,0
4,7974,26,0,0
5,7968,31,1,0
6,7958,38,4,0
7,7941,50,9,0
8,7925,60,15,0
9,7909,65,26,0
10,7887,81,32,0
11,7866,92,42,0
12,7840,101,59,0
13,7810,115,75,0
14,7784,125,91,0
15,7753,134,113,0
16,7718,148,134,0
17,7679,161,160,0
18,7641,169,190,0
19,7603,181,216,0
20,7561,191,247,1
21,7529,188,282,1
22,7495,183,321,1
23,7451,189,359,1
24,7402,199,397,2
25,7344,215,438,3
26,7297,230,470,3
27,7240,253,504,3
28,7179,270,548,3
29,7126,275,596,3
30,7065,279,653,3
31,7002,295,700,3
32,6927,313,757,3
33,6858,321,818,3
34,6786,340,871,3
35,6709,350,932,9
36,6634,361,995,10
37,6562,356,1070,12
38,6484,365,1139,12
39,6396,380,1211,13
40,6302,402,1282,14
41,6215,413,1356,16
42,6128,430,1426,16
43,6030,450,1504,16
44,5932,461,1591,16
45,5837,460,1684,19
46,5740,470,1769,21
47,5631,491,1856,22
48,5531,493,1954,22
49,5425,501,2052,22
50,5352,481,2144,23
51,5287,448,2239,26
52,5236,390,2347,27
53,5205,320,2447,28
54,5177,242,2553,28
55,5149,198,2625,28
56,5127,158,2687,28
57,5107,128,2737,28
58,5090,115,2767,28
59,5072,105,2795,28
60,5055,94,2823,28
61,5040,87,2845,28
62,5027,80,2865,28
63,5017,73,2882,28
64,5004,68,2900,28
65,4992,63,2917,28
66,4981,59,2932,28
67,4971,56,2945,28
68,4956,61,2955,28
69,4947,56,2968,29
70,4940,51,2980,29
71,4932,48,2991,29
72,4922,47,3001,30
73,4914,40,3016,30
74,4906,40,3024,30
75,4900,38,3031,31
76,4895,35,3039,31
77,4889,32,3048,31
78,4888,25,3056,31
79,4885,20,3064,31
80,4878,22,3069,31
81,4871,23,3074,32
82,4862,26,3080,32
83,4852,34,3081,33
84,4844,39,3084,33
85,4837,39,3091,33
86,4823,47,3097,33
87,4817,44,3106,33
88,4812,40,3115,33
89,4803,41,3123,33
90,4795,42,3130,33
91,4788,35,3144,33
92,4781,36,3150,33
93,4774,38,3155,33
94,4766,37,3164,33
95,4757,38,3172,33
96,4751,37,3179,33
97,4746,35,3186,33
98,4741,33,3193,33
99,4735,31,3201,33
100,4730,27,3210,33
101,4727,24,3216,33
102,4724,22,3221,33
103,4722,19,3226,33
104,4719,16,3232,33
105,4718,12,3237,33
106,4718,9,3240,33
107,4717,7,3243,33
108,4717,5,3245,33
109,4717,2,3248,33
110,4717,1,3249,33
111,4717,1,3249,33
112,4717,0,3250,33
