,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7993,7,0,0
3,7990,10,0,0
4,7985,15,0,0
5,7977,22,1,0
6,7967,30,3,0
7,7954,39,7,0
8,7939,51,10,0
9,7920,65,15,0
10,7903,74,23,0
11,7880,87,33,0
12,7851,103,46,0
13,7825,114,61,0
14,7800,120,80,0
15,7770,133,97,0
16,7744,136,120,0
17,7717,134,149,0
18,7689,135,175,1
19,7654,143,200,3
20,7618,148,230,4
21,7577,162,256,5
22,7530,178,283,9
23,7484,194,310,12
24,7444,201,343,12
25,7394,215,378,13
26,7345,224,418,13
27,7291,235,461,13
28,7241,239,504,16
29,7190,249,544,17
30,7142,246,593,19
31,7092,247,642,19
32,7032,253,696,19
33,6972,266,743,19
34,6906,281,793,20
35,6840,301,839,20
36,6772,319,889,20
37,6695,336,949,20
38,6615,356,1009,20
39,6533,373,1074,20
40,6451,389,1140,20
41,6377,395,1208,20
42,6298,397,1285,20
43,6217,398,1365,20
44,6128,405,1447,20
45,6046,405,1529,20
46,5951,426,1603,20
47,5860,438,1682,20
48,5768,449,1763,20
49,5668,460,1852,20
50,5588,458,1934,20
51,5538,413,2029,20
52,5502,358,2120,20
53,5483,285,2212,20
54,5467,201,2312,20
55,5456,132,2392,20
56,5446,92,2442,20
57,5432,70,2478,20
58,5419,64,2497,20
59,5409,58,2513,20
60,5399,57,2524,20
61,5391,55,2534,20
62,5384,48,2548,20
63,5376,43,2561,20
64,5369,40,2571,20
65,5361,38,2581,20
66,5355,36,2589,20
67,5348,36,2596,20
68,5343,33,2604,20
69,5340,29,2611,20
70,5336,25,2619,20
71,5332,23,2625,20
72,5328,20,2632,20
73,5325,18,2637,20
74,5321,19,2640,20
75,5318,18,2644,20
76,5314,18,2648,20
77,5308,20,2652,20
78,5303,22,2655,20
79,5300,21,2659,20
80,5297,21,2662,20
81,5296,18,2666,20
82,5295,13,2672,20
83,5293,10,2677,20
84,5291,9,2680,20
85,5287,10,2683,20
86,5286,10,2684,20
87,5285,10,2685,20
88,5284,9,2687,20
89,5284,7,2689,20
90,5284,3,2693,20
91,5284,2,2694,20
92,5283,2,2695,20
93,5282,2,2696,20
94,5280,4,2696,20
95,5279,5,2696,20
96,5279,5,2696,20
97,5279,4,2697,20
98,5278,4,2698,20
99,5278,2,2700,20
100,5278,1,2701,20
101,5278,1,2701,20
102,5278,1,2701,20
103,5278,0,2702,20
