,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,3,0,3
2,7986,8,0,6
3,7973,14,0,13
4,7959,25,0,16
5,7941,36,1,22
6,7924,49,3,24
7,7901,61,8,30
8,7878,75,14,33
9,7849,87,25,39
10,7826,97,37,40
11,7795,108,52,45
12,7775,110,69,46
13,7747,113,89,51
14,7715,120,112,53
15,7683,125,134,58
16,7643,136,160,61
17,7598,158,179,65
18,7556,175,202,67
19,7513,185,232,70
20,7473,196,259,72
21,7430,200,296,74
22,7379,207,337,77
23,7330,214,377,79
24,7274,226,417,83
25,7224,236,455,85
26,7161,255,496,88
27,7102,264,544,90
28,7044,274,591,91
29,6983,281,643,93
30,6930,284,691,95
31,6871,281,751,97
32,6816,278,808,98
33,6769,268,865,98
34,6721,254,924,101
35,6669,255,975,101
36,6614,249,1032,105
37,6562,246,1086,106
38,6505,254,1133,108
39,6443,269,1178,110
40,6387,271,1230,112
41,6325,279,1281,115
42,6264,289,1332,115
43,6198,298,1387,117
44,6128,306,1447,119
45,6056,323,1501,120
46,5985,334,1560,121
47,5913,344,1621,122
48,5836,356,1685,123
49,5762,361,1753,124
50,5712,338,1824,126
51,5680,299,1894,127
52,5661,246,1965,128
53,5651,179,2041,129
54,5643,113,2114,130
55,5638,70,2162,130
56,5630,47,2193,130
57,5624,34,2211,131
58,5621,27,2220,132
59,5615,24,2227,134
60,5611,22,2232,135
61,5607,18,2240,135
62,5602,16,2245,137
63,5598,17,2247,138
64,5597,13,2251,139
65,5595,11,2254,140
66,5592,8,2258,142
67,5591,5,2261,143
68,5590,2,2264,144
69,5588,2,2264,146
70,5587,1,2265,147
71,5587,0,2266,147
