,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7995,5,0,0
3,7990,10,0,0
4,7984,16,0,0
5,7973,26,1,0
6,7958,39,3,0
7,7942,53,5,0
8,7928,62,10,0
9,7914,70,16,0
10,7895,78,27,0
11,7873,85,42,0
12,7849,93,58,0
13,7828,100,72,0
14,7807,106,86,1
15,7782,112,105,1
16,7754,117,127,2
17,7721,125,151,3
18,7681,142,172,5
19,7645,158,192,5
20,7603,175,217,5
21,7555,196,244,5
22,7508,211,276,5
23,7457,223,314,6
24,7407,237,350,6
25,7354,248,392,6
26,7295,259,440,6
27,7245,262,487,6
28,7196,261,537,6
29,7143,264,587,6
30,7089,265,640,6
31,7038,255,699,8
32,6979,263,749,9
33,6921,271,798,10
34,6869,270,851,10
35,6810,275,905,10
36,6743,293,954,10
37,6667,311,1012,10
38,6587,334,1069,10
39,6507,362,1121,10
40,6432,378,1180,10
41,6356,387,1247,10
42,6286,381,1323,10
43,6206,381,1403,10
44,6119,388,1483,10
45,6026,405,1558,11
46,5932,423,1634,11
47,5837,448,1704,11
48,5746,459,1784,11
49,5652,466,1871,11
50,5604,422,1963,11
51,5563,369,2057,11
52,5521,316,2152,11
53,5488,258,2243,11
54,5465,187,2337,11
55,5439,165,2385,11
56,5421,142,2426,11
57,5407,114,2468,11
58,5395,93,2501,11
59,5388,77,2524,11
60,5378,61,2550,11
61,5367,54,2568,11
62,5356,51,2582,11
63,5345,50,2594,11
64,5338,50,2601,11
65,5328,50,2611,11
66,5319,48,2622,11
67,5309,47,2633,11
68,5295,50,2644,11
69,5289,49,2651,11
70,5281,47,2661,11
71,5274,45,2670,11
72,5267,42,2680,11
73,5260,35,2694,11
74,5251,38,2700,11
75,5241,39,2708,12
76,5236,37,2715,12
77,5234,32,2722,12
78,5230,29,2729,12
79,5224,26,2738,12
80,5220,21,2747,12
81,5218,18,2752,12
82,5217,17,2754,12
83,5215,15,2758,12
84,5214,10,2764,12
85,5212,8,2768,12
86,5209,9,2770,12
87,5207,10,2771,12
88,5204,11,2773,12
89,5203,11,2774,12
90,5201,11,2776,12
91,5201,8,2779,12
92,5200,7,2781,12
93,5199,5,2784,12
94,5198,5,2785,12
95,5198,3,2787,12
96,5198,3,2787,12
97,5198,2,2788,12
98,5198,1,2789,12
99,5198,0,2790,12
