,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7998,2,0,0
2,7995,5,0,0
3,7989,11,0,0
4,7980,20,0,0
5,7966,31,1,2
6,7954,42,2,2
7,7943,48,5,4
8,7929,55,11,5
9,7912,62,20,6
10,7895,66,32,7
11,7874,75,44,7
12,7845,95,53,7
13,7820,107,66,7
14,7793,118,82,7
15,7756,139,98,7
16,7716,156,119,9
17,7677,164,148,11
18,7639,176,173,12
19,7605,182,200,13
20,7566,183,237,14
21,7528,183,275,14
22,7485,189,312,14
23,7436,201,349,14
24,7393,211,382,14
25,7339,227,420,14
26,7282,246,458,14
27,7228,257,501,14
28,7173,263,550,14
29,7117,276,593,14
30,7060,279,647,14
31,6996,286,704,14
32,6920,308,758,14
33,6848,325,813,14
34,6779,335,869,17
35,6711,345,926,18
36,6636,355,990,19
37,6554,361,1066,19
38,6474,368,1138,20
39,6394,382,1204,20
40,6308,401,1271,20
41,6221,413,1345,21
42,6131,421,1427,21
43,6039,434,1506,21
44,5941,452,1586,21
45,5843,464,1672,21
46,5738,483,1758,21
47,5638,493,1848,21
48,5544,495,1940,21
49,5444,497,2038,21
50,5384,459,2136,21
51,5332,406,2241,21
52,5292,346,2341,21
53,5257,287,2435,21
54,5224,220,2535,21
55,5196,188,2595,21
56,5171,161,2647,21
57,5147,145,2687,21
58,5120,137,2722,21
59,5098,126,2755,21
60,5077,119,2783,21
61,5062,109,2808,21
62,5041,106,2832,21
63,5026,93,2859,22
64,5015,82,2881,22
65,5004,72,2902,22
66,4988,72,2917,23
67,4977,62,2938,23
68,4959,66,2952,23
69,4937,76,2963,24
70,4920,82,2974,24
71,4904,83,2989,24
72,4888,88,3000,24
73,4875,83,3018,24
74,4863,74,3039,24
75,4853,67,3056,24
76,4844,60,3072,24
77,4832,56,3088,24
78,4816,58,3101,25
79,4803,58,3113,26
80,4791,60,3123,26
81,4777,65,3132,26
82,4763,67,3144,26
83,4752,63,3159,26
84,4743,59,3171,27
85,4735,55,3183,27
86,4728,48,3197,27
87,4715,47,3211,27
88,4703,48,3222,27
89,4692,50,3230,28
90,4683,51,3238,28
91,4675,52,3245,28
92,4670,44,3258,28
93,4667,35,3270,28
94,4662,30,3280,28
95,4654,29,3289,28
96,4649,26,3297,28
97,4644,26,3302,28
98,4642,25,3305,28
99,4638,24,3310,28
100,4632,22,3318,28
101,4629,20,3323,28
102,4627,17,3328,28
103,4622,20,3330,28
104,4618,20,3334,28
105,4614,18,3340,28
106,4608,21,3343,28
107,4603,24,3345,28
108,4598,24,3350,28
109,4593,25,3354,28
110,4587,27,3358,28
111,4580,28,3364,28
112,4574,29,3369,28
113,4570,28,3374,28
114,4567,26,3379,28
115,4565,22,3385,28
116,4563,17,3392,28
117,4561,13,3398,28
118,4558,12,3402,28
119,4557,10,3405,28
120,4556,9,3407,28
121,4551,12,3409,28
122,4548,13,3411,28
123,4544,14,3414,28
124,4542,15,3415,28
125,4539,17,3416,28
126,4538,13,3421,28
127,4536,12,3424,28
128,4534,10,3428,28
129,4530,12,3430,28
130,4527,12,3433,28
131,4523,15,3434,28
132,4521,15,3436,28
133,4519,15,3438,28
134,4518,12,3442,28
135,4517,10,3445,28
136,4515,8,3449,28
137,4513,8,3451,28
138,4512,7,3453,28
139,4511,7,3454,28
140,4510,7,3455,28
141,4508,7,3457,28
142,4505,8,3459,28
143,4504,8,3460,28
144,4503,8,3461,28
145,4503,7,3462,28
146,4502,6,3464,28
147,4499,6,3467,28
148,4495,9,3468,28
149,4492,11,3469,28
150,4491,12,3469,28
151,4491,11,3470,28
152,4490,9,3473,28
153,4489,6,3477,28
154,4489,3,3480,28
155,4488,3,3481,28
156,4488,3,3481,28
157,4488,2,3482,28
158,4488,1,3483,28
159,4488,1,3483,28
160,4488,0,3484,28
