,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,3,0,2
2,7984,9,0,7
3,7970,19,0,11
4,7956,29,0,15
5,7940,41,1,18
6,7922,53,3,22
7,7901,64,9,26
8,7878,74,19,29
9,7854,84,29,33
10,7827,96,42,35
11,7800,106,56,38
12,7770,116,73,41
13,7736,127,93,44
14,7701,138,113,48
15,7665,145,138,52
16,7626,156,162,56
17,7579,172,189,60
18,7530,186,220,64
19,7476,206,251,67
20,7419,226,283,72
21,7368,240,318,74
22,7322,240,361,77
23,7267,247,406,80
24,7203,255,457,85
25,7136,270,509,85
26,7069,283,558,90
27,7005,302,601,92
28,6933,320,653,94
29,6862,329,712,97
30,6831,292,779,98
31,6797,260,841,102
32,6757,236,903,104
33,6722,200,973,105
34,6690,162,1041,107
35,6651,169,1071,109
36,6604,186,1101,109
37,6551,199,1139,111
38,6495,219,1173,113
39,6440,243,1203,114
40,6382,260,1240,118
41,6326,269,1287,118
42,6257,283,1338,122
43,6181,304,1392,123
44,6100,328,1446,126
45,6021,352,1500,127
46,5937,377,1556,130
47,5847,401,1621,131
48,5752,418,1696,134
49,5659,433,1774,134
50,5579,432,1852,137
51,5506,423,1933,138
52,5447,391,2022,140
53,5395,348,2114,143
54,5363,286,2207,144
55,5336,235,2284,145
56,5312,184,2356,148
57,5291,146,2413,150
58,5272,116,2462,150
59,5262,93,2493,152
60,5258,70,2519,153
61,5253,53,2540,154
62,5248,38,2559,155
63,5240,25,2578,157
64,5237,20,2586,157
65,5234,18,2589,159
66,5231,16,2593,160
67,5229,14,2597,160
68,5226,11,2603,160
69,5224,10,2606,160
70,5220,12,2607,161
71,5216,13,2609,162
72,5212,14,2611,163
73,5211,12,2614,163
74,5209,11,2616,164
75,5208,8,2619,165
76,5206,6,2622,166
77,5204,5,2625,166
78,5201,6,2626,167
79,5198,7,2627,168
80,5195,9,2627,169
81,5194,9,2628,169
82,5192,8,2630,170
83,5191,6,2632,171
84,5189,5,2634,172
85,5188,4,2636,172
86,5186,4,2637,173
87,5185,3,2638,174
88,5183,4,2638,175
89,5182,4,2639,175
90,5180,5,2640,175
91,5180,4,2641,175
92,5179,5,2641,175
93,5178,5,2642,175
94,5178,4,2643,175
95,5175,5,2645,175
96,5173,7,2645,175
97,5170,9,2646,175
98,5167,11,2647,175
99,5165,13,2647,175
100,5162,13,2650,175
101,5160,13,2652,175
102,5159,11,2655,175
103,5158,9,2658,175
104,5157,8,2660,175
105,5155,7,2663,175
106,5154,6,2665,175
107,5154,5,2666,175
108,5153,5,2667,175
109,5150,7,2668,175
110,5146,9,2670,175
111,5141,13,2671,175
112,5138,16,2671,175
113,5132,21,2672,175
114,5130,20,2675,175
115,5123,23,2679,175
116,5116,25,2684,175
117,5110,28,2687,175
118,5105,27,2693,175
119,5100,30,2695,175
120,5099,24,2702,175
121,5096,20,2709,175
122,5093,17,2715,175
123,5087,18,2720,175
124,5085,15,2725,175
125,5084,15,2726,175
126,5082,14,2729,175
127,5079,14,2732,175
128,5076,11,2738,175
129,5071,14,2740,175
130,5069,15,2741,175
131,5066,16,2743,175
132,5064,15,2746,175
133,5061,15,2749,175
134,5058,13,2754,175
135,5056,13,2756,175
136,5052,14,2759,175
137,5050,14,2761,175
138,5048,13,2764,175
139,5047,11,2767,175
140,5046,10,2769,175
141,5044,8,2773,175
142,5044,6,2775,175
143,5044,4,2777,175
144,5044,3,2778,175
145,5044,2,2779,175
146,5044,0,2781,175
