,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,4,0,3
2,7984,7,0,9
3,7972,15,0,13
4,7962,20,0,18
5,7951,26,1,22
6,7935,34,4,27
7,7911,50,7,32
8,7890,60,15,35
9,7864,77,20,39
10,7833,97,27,43
11,7800,116,38,46
12,7764,129,57,50
13,7727,144,75,54
14,7697,149,97,57
15,7659,158,124,59
16,7616,166,154,64
17,7575,173,186,66
18,7532,180,219,69
19,7487,193,246,74
20,7438,202,282,78
21,7395,205,320,80
22,7345,211,359,85
23,7289,225,399,87
24,7235,236,439,90
25,7183,241,484,92
26,7128,252,525,95
27,7067,267,570,96
28,7005,272,624,99
29,6942,283,675,100
30,6889,284,725,102
31,6832,288,777,103
32,6774,283,837,106
33,6727,270,896,107
34,6677,255,958,110
35,6624,255,1009,112
36,6564,258,1065,113
37,6510,255,1120,115
38,6448,270,1166,116
39,6390,281,1213,116
40,6321,296,1264,119
41,6253,305,1323,119
42,6187,318,1375,120
43,6121,322,1436,121
44,6054,331,1494,121
45,5985,332,1560,123
46,5912,336,1628,124
47,5831,351,1693,125
48,5748,369,1758,125
49,5648,400,1825,127
50,5596,384,1892,128
51,5548,360,1964,128
52,5509,318,2044,129
53,5464,279,2127,130
54,5426,219,2225,130
55,5395,198,2276,131
56,5363,181,2324,132
57,5324,182,2362,132
58,5297,165,2406,132
59,5259,164,2444,133
60,5222,170,2474,134
61,5194,167,2505,134
62,5175,147,2544,134
63,5159,136,2571,134
64,5147,110,2608,135
65,5134,86,2644,136
66,5127,65,2672,136
67,5117,55,2691,137
68,5110,45,2707,138
69,5105,39,2718,138
70,5097,34,2730,139
71,5089,34,2737,140
72,5085,29,2746,140
73,5082,25,2752,141
74,5081,21,2757,141
75,5080,14,2764,142
76,5078,9,2771,142
77,5077,5,2775,143
78,5076,3,2777,144
79,5076,2,2778,144
80,5075,2,2778,145
81,5075,0,2780,145
