,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7990,4,0,6
2,7985,8,0,7
3,7971,14,0,15
4,7965,19,0,16
5,7949,26,1,24
6,7936,35,4,25
7,7923,41,8,28
8,7911,45,14,30
9,7897,52,19,32
10,7877,62,27,34
11,7853,71,39,37
12,7831,81,49,39
13,7804,93,59,44
14,7775,109,71,45
15,7741,122,89,48
16,7714,128,110,48
17,7691,130,130,49
18,7659,137,152,52
19,7626,139,180,55
20,7591,142,211,56
21,7557,147,238,58
22,7521,160,260,59
23,7475,176,289,60
24,7428,191,319,62
25,7378,206,353,63
26,7331,219,385,65
27,7283,231,420,66
28,7225,243,465,67
29,7162,259,510,69
30,7121,250,559,70
31,7087,237,604,72
32,7055,222,651,72
33,7017,201,708,74
34,6978,179,769,74
35,6940,176,809,75
36,6899,184,841,76
37,6854,196,873,77
38,6806,206,909,79
39,6762,210,948,80
40,6714,219,985,82
41,6660,231,1025,84
42,6612,233,1069,86
43,6565,232,1115,88
44,6510,243,1158,89
45,6452,254,1204,90
46,6393,259,1256,92
47,6330,274,1302,94
48,6263,295,1347,95
49,6201,302,1401,96
50,6152,292,1458,98
51,6111,274,1515,100
52,6079,244,1576,101
53,6039,217,1642,102
54,6010,185,1703,102
55,5989,158,1750,103
56,5964,144,1789,103
57,5938,138,1820,104
58,5909,127,1859,105
59,5884,123,1888,105
60,5855,131,1908,106
61,5819,142,1933,106
62,5785,150,1958,107
63,5753,154,1986,107
64,5725,156,2011,108
65,5699,154,2039,108
66,5678,138,2075,109
67,5661,122,2108,109
68,5649,100,2140,111
69,5640,81,2167,112
70,5632,62,2193,113
71,5625,49,2213,113
72,5614,41,2230,115
73,5613,32,2240,115
74,5608,28,2248,116
75,5605,24,2255,116
76,5601,21,2262,116
77,5595,18,2271,116
78,5592,20,2272,116
79,5589,19,2276,116
80,5589,16,2279,116
81,5588,13,2283,116
82,5587,8,2289,116
83,5586,6,2292,116
84,5586,3,2295,116
85,5586,3,2295,116
86,5585,3,2296,116
87,5585,2,2297,116
88,5585,1,2298,116
89,5584,1,2298,117
90,5583,1,2298,118
91,5583,0,2299,118
