,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7983,17,0,0
4,7974,26,0,0
5,7965,34,1,0
6,7954,42,4,0
7,7940,51,9,0
8,7926,57,17,0
9,7908,66,26,0
10,7885,80,35,0
11,7861,93,46,0
12,7835,105,60,0
13,7810,116,74,0
14,7780,128,92,0
15,7744,141,115,0
16,7716,145,139,0
17,7692,143,165,0
18,7658,152,190,0
19,7620,160,220,0
20,7587,157,256,0
21,7543,173,284,0
22,7505,186,308,1
23,7462,194,342,2
24,7414,203,380,3
25,7369,214,413,4
26,7326,212,457,5
27,7283,218,494,5
28,7230,227,536,7
29,7172,238,583,7
30,7114,250,627,9
31,7067,255,669,9
32,7015,263,712,10
33,6953,274,763,10
34,6889,280,821,10
35,6828,285,877,10
36,6757,309,924,10
37,6674,341,975,10
38,6595,358,1037,10
39,6526,361,1101,12
40,6468,357,1162,13
41,6389,364,1233,14
42,6321,347,1316,16
43,6249,339,1395,17
44,6164,353,1462,21
45,6084,375,1519,22
46,5997,383,1597,23
47,5910,403,1663,24
48,5823,415,1734,28
49,5729,427,1815,29
50,5676,401,1894,29
51,5642,349,1980,29
52,5620,285,2066,29
53,5601,221,2149,29
54,5583,146,2242,29
55,5566,110,2295,29
56,5552,90,2329,29
57,5541,79,2351,29
58,5528,73,2370,29
59,5520,63,2388,29
60,5511,55,2405,29
61,5505,47,2419,29
62,5502,39,2430,29
63,5498,30,2443,29
64,5496,24,2451,29
65,5493,18,2460,29
66,5491,14,2466,29
67,5490,12,2469,29
68,5489,9,2473,29
69,5488,8,2475,29
70,5487,6,2478,29
71,5487,4,2480,29
72,5486,4,2481,29
73,5485,4,2482,29
74,5485,3,2483,29
75,5485,2,2484,29
76,5484,3,2484,29
77,5484,2,2485,29
78,5484,1,2486,29
79,5483,2,2486,29
80,5483,2,2486,29
81,5481,3,2487,29
82,5480,4,2487,29
83,5480,4,2487,29
84,5480,3,2488,29
85,5480,3,2488,29
86,5480,1,2490,29
87,5480,0,2491,29
