,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,4,0,2
2,7986,7,0,7
3,7976,13,0,11
4,7961,22,0,17
5,7945,33,1,21
6,7928,43,4,25
7,7906,59,7,28
8,7881,75,13,31
9,7859,86,22,33
10,7829,99,34,38
11,7795,118,47,40
12,7761,127,66,46
13,7730,133,88,49
14,7694,144,108,54
15,7662,148,133,57
16,7624,150,165,61
17,7581,160,193,66
18,7541,169,221,69
19,7492,185,252,71
20,7446,196,281,77
21,7411,197,315,77
22,7367,200,353,80
23,7326,204,390,80
24,7277,204,437,82
25,7225,215,477,83
26,7170,233,512,85
27,7129,233,553,85
28,7077,242,594,87
29,7023,249,641,87
30,6964,255,692,89
31,6919,247,745,89
32,6870,253,786,91
33,6819,254,836,91
34,6767,251,890,92
35,6716,244,947,93
36,6665,249,992,94
37,6608,258,1039,95
38,6548,266,1090,96
39,6488,275,1141,96
40,6423,288,1191,98
41,6355,306,1241,98
42,6286,316,1297,101
43,6221,321,1356,102
44,6151,329,1416,104
45,6079,337,1479,105
46,6005,340,1547,108
47,5936,342,1613,109
48,5864,348,1677,111
49,5787,356,1745,112
50,5732,337,1816,115
51,5688,309,1887,116
52,5653,274,1955,118
53,5617,239,2025,119
54,5592,186,2101,121
55,5575,151,2153,121
56,5552,129,2196,123
57,5529,119,2229,123
58,5509,102,2264,125
59,5500,87,2287,126
60,5490,79,2304,127
61,5479,68,2325,128
62,5470,52,2348,130
63,5464,40,2366,130
64,5457,37,2374,132
65,5449,35,2383,133
66,5447,27,2393,133
67,5443,24,2400,133
68,5436,24,2406,134
69,5430,24,2411,135
70,5429,17,2418,136
71,5426,17,2420,137
72,5425,14,2424,137
73,5422,10,2430,138
74,5420,7,2435,138
75,5416,10,2435,139
76,5414,9,2437,140
77,5411,11,2438,140
78,5408,11,2440,141
79,5406,10,2442,142
80,5406,7,2445,142
81,5405,6,2446,143
82,5404,3,2449,144
83,5403,1,2451,145
84,5403,0,2452,145
