,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,2,0,4
2,7987,5,0,8
3,7977,10,0,13
4,7968,14,0,18
5,7958,18,1,23
6,7948,23,2,27
7,7932,31,5,32
8,7912,43,10,35
9,7889,57,14,40
10,7867,70,19,44
11,7843,85,25,47
12,7818,97,36,49
13,7795,101,53,51
14,7770,106,71,53
15,7740,116,89,55
16,7704,130,110,56
17,7670,137,133,60
18,7640,144,154,62
19,7604,154,177,65
20,7558,167,205,70
21,7514,175,240,71
22,7462,192,270,76
23,7416,209,298,77
24,7368,222,331,79
25,7326,222,372,80
26,7275,228,415,82
27,7217,238,462,83
28,7150,258,507,85
29,7084,278,553,85
30,7030,289,594,87
31,6994,276,643,87
32,6962,251,700,87
33,6931,215,765,89
34,6904,176,831,89
35,6870,157,883,90
36,6828,163,919,90
37,6782,176,951,91
38,6735,194,980,91
39,6690,211,1007,92
40,6634,234,1040,92
41,6576,250,1082,92
42,6517,264,1127,92
43,6452,281,1174,93
44,6390,298,1218,94
45,6311,321,1274,94
46,6235,339,1332,94
47,6168,347,1391,94
48,6094,357,1455,94
49,6010,380,1516,94
50,5926,385,1595,94
51,5861,374,1671,94
52,5792,376,1738,94
53,5725,369,1812,94
54,5662,348,1896,94
55,5598,328,1980,94
56,5546,315,2045,94
57,5497,295,2114,94
58,5458,267,2181,94
59,5421,241,2244,94
60,5393,205,2308,94
61,5362,184,2360,94
62,5326,171,2409,94
63,5294,164,2448,94
64,5262,159,2485,94
65,5240,153,2513,94
66,5222,140,2544,94
67,5213,113,2580,94
68,5201,93,2612,94
69,5190,72,2644,94
70,5184,56,2666,94
71,5176,46,2684,94
72,5168,45,2693,94
73,5163,38,2705,94
74,5158,32,2716,94
75,5152,32,2722,94
76,5150,26,2730,94
77,5145,23,2738,94
78,5141,22,2743,94
79,5136,22,2748,94
80,5132,20,2754,94
81,5127,23,2756,94
82,5122,23,2761,94
83,5116,25,2765,94
84,5111,25,2770,94
85,5108,24,2774,94
86,5103,24,2779,94
87,5100,22,2784,94
88,5099,17,2790,94
89,5099,12,2795,94
90,5099,9,2798,94
91,5098,5,2803,94
92,5097,3,2806,94
93,5096,3,2807,94
94,5096,3,2807,94
95,5096,3,2807,94
96,5096,2,2808,94
97,5096,1,2809,94
98,5096,0,2810,94
