,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,5,0,0
2,7991,9,0,0
3,7982,18,0,0
4,7974,25,0,1
5,7966,31,1,2
6,7955,38,5,2
7,7941,48,9,2
8,7925,54,18,3
9,7909,63,25,3
10,7891,74,32,3
11,7869,85,43,3
12,7845,94,57,4
13,7818,106,72,4
14,7790,118,88,4
15,7757,133,106,4
16,7728,140,128,4
17,7695,150,151,4
18,7659,159,178,4
19,7619,171,206,4
20,7574,183,239,4
21,7533,195,268,4
22,7493,202,301,4
23,7442,217,337,4
24,7390,229,377,4
25,7345,229,422,4
26,7293,239,463,5
27,7239,253,503,5
28,7183,258,554,5
29,7123,265,606,6
30,7065,278,651,6
31,7004,288,702,6
32,6945,293,756,6
33,6882,300,812,6
34,6819,303,871,7
35,6756,308,929,7
36,6691,312,990,7
37,6626,318,1049,7
38,6560,320,1112,8
39,6487,330,1174,9
40,6414,339,1237,10
41,6324,364,1302,10
42,6232,391,1367,10
43,6143,414,1432,11
44,6055,429,1504,12
45,5969,440,1576,15
46,5887,431,1666,16
47,5802,424,1758,16
48,5715,423,1846,16
49,5618,433,1933,16
50,5569,399,2016,16
51,5531,355,2097,17
52,5496,304,2182,18
53,5462,249,2269,20
54,5437,177,2366,20
55,5409,154,2415,22
56,5383,143,2452,22
57,5359,133,2486,22
58,5335,125,2518,22
59,5316,119,2543,22
60,5297,112,2569,22
61,5275,108,2595,22
62,5261,98,2619,22
63,5249,86,2643,22
64,5237,79,2662,22
65,5225,72,2681,22
66,5212,63,2703,22
67,5199,62,2717,22
68,5186,63,2729,22
69,5176,61,2741,22
70,5170,55,2753,22
71,5160,52,2766,22
72,5154,45,2779,22
73,5148,38,2792,22
74,5143,33,2802,22
75,5137,33,2808,22
76,5133,27,2818,22
77,5131,23,2824,22
78,5130,18,2830,22
79,5130,13,2835,22
80,5130,7,2841,22
81,5129,4,2845,22
82,5128,3,2847,22
83,5128,2,2848,22
84,5127,3,2848,22
85,5126,4,2848,22
86,5125,4,2849,22
87,5124,4,2850,22
88,5124,4,2850,22
89,5122,5,2851,22
90,5121,5,2852,22
91,5121,4,2853,22
92,5120,4,2854,22
93,5119,5,2854,22
94,5119,3,2856,22
95,5119,2,2857,22
96,5119,2,2857,22
97,5119,1,2858,22
98,5119,0,2859,22
