,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7992,8,0,0
3,7984,16,0,0
4,7976,24,0,0
5,7967,32,1,0
6,7956,40,4,0
7,7941,51,8,0
8,7930,54,16,0
9,7916,60,24,0
10,7901,66,33,0
11,7880,76,44,0
12,7858,83,59,0
13,7834,96,70,0
14,7803,113,84,0
15,7769,132,99,0
16,7733,147,120,0
17,7696,162,142,0
18,7655,179,166,0
19,7617,186,197,0
20,7571,198,231,0
21,7523,210,267,0
22,7480,216,304,0
23,7436,219,345,0
24,7383,234,383,0
25,7332,239,429,0
26,7274,249,477,0
27,7216,264,520,0
28,7154,282,564,0
29,7087,296,617,0
30,7018,314,668,0
31,6944,330,726,0
32,6881,335,784,0
33,6814,340,846,0
34,6739,348,913,0
35,6666,352,982,0
36,6589,355,1056,0
37,6513,368,1119,0
38,6443,371,1186,0
39,6355,384,1261,0
40,6266,397,1334,3
41,6187,399,1411,3
42,6101,408,1487,4
43,6010,428,1557,5
44,5928,419,1645,8
45,5835,425,1731,9
46,5734,447,1810,9
47,5632,460,1895,13
48,5541,460,1985,14
49,5445,475,2064,16
50,5382,444,2156,18
51,5334,389,2257,20
52,5299,325,2355,21
53,5276,257,2445,22
54,5257,182,2539,22
55,5247,131,2600,22
56,5235,96,2646,23
57,5223,74,2680,23
58,5206,69,2702,23
59,5192,64,2721,23
60,5173,73,2731,23
61,5151,84,2742,23
62,5131,92,2754,23
63,5113,93,2771,23
64,5096,96,2785,23
65,5083,90,2804,23
66,5070,81,2826,23
67,5061,70,2846,23
68,5050,63,2864,23
69,5039,57,2881,23
70,5029,54,2894,23
71,5020,50,2907,23
72,5017,44,2916,23
73,5011,39,2927,23
74,5007,32,2938,23
75,5000,29,2948,23
76,4997,23,2957,23
77,4995,22,2960,23
78,4994,17,2966,23
79,4993,14,2970,23
80,4992,8,2977,23
81,4992,5,2980,23
82,4992,3,2982,23
83,4992,2,2983,23
84,4991,2,2984,23
85,4991,1,2985,23
86,4991,1,2985,23
87,4991,1,2985,23
88,4991,1,2985,23
89,4991,0,2986,23
