,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,4,0,3
2,7985,7,0,8
3,7972,15,0,13
4,7958,24,0,18
5,7945,35,1,19
6,7927,47,4,22
7,7909,59,7,25
8,7895,63,15,27
9,7877,70,24,29
10,7851,80,36,33
11,7826,88,51,35
12,7801,94,66,39
13,7777,104,78,41
14,7743,120,94,43
15,7711,127,116,46
16,7675,139,139,47
17,7642,149,160,49
18,7609,159,182,50
19,7568,167,214,51
20,7525,180,243,52
21,7486,183,278,53
22,7445,192,309,54
23,7396,208,341,55
24,7341,223,381,55
25,7286,235,423,56
26,7236,246,461,57
27,7180,262,501,57
28,7125,268,549,58
29,7075,263,604,58
30,7037,246,658,59
31,6994,239,707,60
32,6952,224,763,61
33,6912,210,817,61
34,6871,199,867,63
35,6824,209,904,63
36,6773,217,946,64
37,6724,224,987,65
38,6672,235,1027,66
39,6616,251,1066,67
40,6554,264,1113,69
41,6488,279,1163,70
42,6421,297,1211,71
43,6351,315,1262,72
44,6281,328,1317,74
45,6204,344,1377,75
46,6136,346,1442,76
47,6057,359,1508,76
48,5965,380,1577,78
49,5873,403,1645,79
50,5817,382,1721,80
51,5760,371,1788,81
52,5711,340,1867,82
53,5658,303,1957,82
54,5618,251,2048,83
55,5598,215,2103,84
56,5584,172,2159,85
57,5575,133,2207,85
58,5568,85,2260,87
59,5557,55,2299,89
60,5549,44,2318,89
61,5544,35,2331,90
62,5536,32,2340,92
63,5532,30,2345,93
64,5529,23,2354,94
65,5523,20,2362,95
66,5516,21,2366,97
67,5509,20,2372,99
68,5506,20,2375,99
69,5503,20,2377,100
70,5498,19,2382,101
71,5492,19,2387,102
72,5490,16,2392,102
73,5487,15,2395,103
74,5484,15,2397,104
75,5479,15,2401,105
76,5474,15,2406,105
77,5468,18,2408,106
78,5466,17,2410,107
79,5465,15,2412,108
80,5464,12,2416,108
81,5463,8,2421,108
82,5462,3,2426,109
83,5460,3,2427,110
84,5458,4,2427,111
85,5458,3,2428,111
86,5458,2,2429,111
87,5457,2,2429,112
88,5456,1,2430,113
89,5456,0,2431,113
