,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7998,2,0,0
2,7996,4,0,0
3,7993,7,0,0
4,7988,12,0,0
5,7981,18,1,0
6,7971,27,2,0
7,7959,37,4,0
8,7947,46,7,0
9,7935,53,12,0
10,7922,59,19,0
11,7908,63,29,0
12,7890,69,41,0
13,7862,85,53,0
14,7832,103,65,0
15,7803,119,78,0
16,7776,132,92,0
17,7743,147,110,0
18,7711,151,138,0
19,7676,156,168,0
20,7638,165,197,0
21,7603,173,224,0
22,7565,178,257,0
23,7530,181,289,0
24,7479,197,324,0
25,7431,207,362,0
26,7382,221,397,0
27,7330,235,435,0
28,7269,261,470,0
29,7211,268,521,0
30,7158,273,569,0
31,7098,284,618,0
32,7040,290,670,0
33,6975,293,731,1
34,6910,299,789,2
35,6844,309,842,5
36,6786,306,902,6
37,6727,304,960,9
38,6668,297,1024,11
39,6611,289,1088,12
40,6543,293,1151,13
41,6453,326,1208,13
42,6364,358,1264,14
43,6284,380,1321,15
44,6201,407,1377,15
45,6114,425,1444,17
46,6023,425,1534,18
47,5935,424,1622,19
48,5847,433,1701,19
49,5756,441,1784,19
50,5681,430,1869,20
51,5634,384,1959,23
52,5600,331,2046,23
53,5566,276,2134,24
54,5535,215,2225,25
55,5514,162,2299,25
56,5498,133,2343,26
57,5480,117,2377,26
58,5466,98,2410,26
59,5452,82,2440,26
60,5439,74,2461,26
61,5425,73,2476,26
62,5411,69,2494,26
63,5397,69,2508,26
64,5387,65,2522,26
65,5378,61,2535,26
66,5368,57,2549,26
67,5357,54,2563,26
68,5349,48,2577,26
69,5343,44,2587,26
70,5338,40,2596,26
71,5333,35,2606,26
72,5328,29,2617,26
73,5322,27,2625,26
74,5318,25,2631,26
75,5315,23,2636,26
76,5313,20,2641,26
77,5310,18,2646,26
78,5308,14,2652,26
79,5308,10,2656,26
80,5308,7,2659,26
81,5308,5,2661,26
82,5308,2,2664,26
83,5308,0,2666,26
