,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7993,7,0,0
3,7985,15,0,0
4,7974,26,0,0
5,7964,35,1,0
6,7953,43,4,0
7,7937,56,7,0
8,7919,66,15,0
9,7903,69,26,2
10,7886,75,36,3
11,7867,81,47,5
12,7850,82,63,5
13,7829,85,81,5
14,7800,100,95,5
15,7767,116,111,6
16,7733,133,128,6
17,7699,150,145,6
18,7666,162,166,6
19,7633,166,195,6
20,7598,169,227,6
21,7549,184,261,6
22,7503,196,295,6
23,7458,208,328,6
24,7415,218,361,6
25,7369,229,396,6
26,7320,229,445,6
27,7263,240,491,6
28,7213,245,536,6
29,7162,253,579,6
30,7106,263,625,6
31,7049,271,674,6
32,6989,274,731,6
33,6930,283,781,6
34,6872,290,832,6
35,6819,287,888,6
36,6754,295,945,6
37,6685,304,1005,6
38,6615,315,1064,6
39,6544,328,1122,6
40,6470,349,1175,6
41,6398,356,1240,6
42,6327,357,1309,7
43,6250,363,1379,8
44,6170,370,1450,10
45,6086,377,1524,13
46,6006,384,1596,14
47,5930,390,1666,14
48,5835,408,1742,15
49,5741,424,1820,15
50,5688,396,1901,15
51,5666,338,1980,16
52,5649,279,2056,16
53,5631,203,2150,16
54,5616,124,2244,16
55,5605,82,2297,16
56,5593,73,2318,16
57,5585,64,2335,16
58,5578,53,2353,16
59,5569,47,2368,16
60,5564,41,2379,16
61,5557,36,2391,16
62,5554,31,2399,16
63,5552,26,2406,16
64,5549,20,2415,16
65,5545,19,2420,16
66,5543,14,2427,16
67,5539,15,2430,16
68,5535,17,2432,16
69,5532,17,2435,16
70,5528,17,2439,16
71,5524,19,2441,16
72,5521,18,2445,16
73,5519,16,2449,16
74,5514,18,2452,16
75,5508,20,2456,16
76,5503,21,2460,16
77,5489,32,2463,16
78,5479,40,2465,16
79,5474,40,2470,16
80,5470,38,2476,16
81,5466,37,2481,16
82,5463,26,2495,16
83,5460,19,2505,16
84,5456,18,2510,16
85,5451,19,2514,16
86,5443,23,2518,16
87,5436,27,2521,16
88,5435,25,2524,16
89,5430,26,2528,16
90,5425,26,2533,16
91,5420,23,2541,16
92,5416,20,2548,16
93,5412,23,2549,16
94,5408,22,2554,16
95,5406,19,2559,16
96,5403,17,2564,16
97,5400,16,2568,16
98,5398,14,2572,16
99,5396,12,2576,16
100,5393,13,2578,16
101,5392,11,2581,16
102,5390,10,2584,16
103,5385,13,2586,16
104,5381,15,2588,16
105,5378,15,2591,16
106,5376,16,2592,16
107,5372,18,2594,16
108,5369,16,2599,16
109,5367,14,2603,16
110,5363,15,2606,16
111,5359,17,2608,16
112,5357,15,2612,16
113,5356,13,2615,16
114,5356,11,2617,16
115,5353,10,2621,16
116,5353,6,2625,16
117,5353,4,2627,16
118,5352,4,2628,16
119,5350,6,2628,16
120,5350,3,2631,16
121,5350,3,2631,16
122,5350,3,2631,16
123,5350,2,2632,16
124,5350,0,2634,16
