,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7985,15,0,0
4,7975,25,0,0
5,7962,37,1,0
6,7950,46,4,0
7,7933,58,9,0
8,7915,70,15,0
9,7895,80,25,0
10,7880,82,38,0
11,7860,90,50,0
12,7841,90,67,2
13,7823,89,85,3
14,7802,89,105,4
15,7778,98,120,4
16,7749,107,140,4
17,7721,118,157,4
18,7694,128,174,4
19,7661,141,194,4
20,7621,156,218,5
21,7580,167,247,6
22,7533,185,275,7
23,7482,208,302,8
24,7438,219,335,8
25,7381,237,374,8
26,7318,260,414,8
27,7257,275,460,8
28,7201,281,510,8
29,7146,292,554,8
30,7090,291,611,8
31,7035,282,674,9
32,6974,282,735,9
33,6903,297,791,9
34,6823,322,846,9
35,6749,340,902,9
36,6674,361,956,9
37,6606,368,1017,9
38,6540,363,1088,9
39,6469,354,1168,9
40,6390,359,1242,9
41,6308,366,1317,9
42,6216,390,1385,9
43,6124,416,1451,9
44,6035,434,1522,9
45,5950,440,1601,9
46,5860,448,1683,9
47,5772,444,1775,9
48,5669,453,1867,11
49,5574,456,1956,14
50,5520,425,2041,14
51,5481,374,2131,14
52,5450,317,2219,14
53,5424,242,2320,14
54,5393,179,2412,16
55,5372,146,2466,16
56,5355,124,2505,16
57,5342,106,2536,16
58,5326,96,2562,16
59,5308,85,2591,16
60,5295,77,2612,16
61,5287,68,2629,16
62,5275,67,2642,16
63,5266,60,2658,16
64,5257,51,2676,16
65,5248,47,2689,16
66,5244,43,2697,16
67,5239,36,2709,16
68,5236,30,2718,16
69,5229,28,2727,16
70,5220,28,2736,16
71,5212,32,2740,16
72,5203,36,2745,16
73,5197,39,2748,16
74,5191,38,2755,16
75,5187,33,2764,16
76,5184,28,2772,16
77,5177,26,2781,16
78,5173,24,2787,16
79,5166,25,2793,16
80,5161,26,2797,16
81,5155,29,2800,16
82,5151,26,2807,16
83,5147,26,2811,16
84,5142,24,2818,16
85,5133,28,2823,16
86,5127,28,2829,16
87,5124,27,2833,16
88,5121,26,2837,16
89,5117,25,2842,16
90,5115,18,2851,16
91,5115,12,2857,16
92,5115,9,2860,16
93,5115,6,2863,16
94,5115,2,2867,16
95,5115,0,2869,16
