,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7993,7,0,0
3,7987,13,0,0
4,7978,22,0,0
5,7970,29,1,0
6,7961,35,4,0
7,7951,42,7,0
8,7938,49,13,0
9,7929,49,22,0
10,7916,54,30,0
11,7899,62,39,0
12,7882,66,49,3
13,7867,68,62,3
14,7847,79,71,3
15,7826,87,84,3
16,7803,93,101,3
17,7777,105,115,3
18,7745,122,130,3
19,7715,132,150,3
20,7676,149,171,4
21,7633,169,194,4
22,7601,175,220,4
23,7561,183,252,4
24,7514,200,282,4
25,7467,209,320,4
26,7418,215,363,4
27,7364,237,395,4
28,7301,258,435,6
29,7241,270,482,7
30,7183,281,529,7
31,7122,292,578,8
32,7065,295,632,8
33,6995,303,693,9
34,6928,311,752,9
35,6863,318,810,9
36,6798,323,870,9
37,6721,343,927,9
38,6644,350,996,10
39,6571,354,1063,12
40,6490,368,1128,14
41,6414,378,1193,15
42,6335,380,1270,15
43,6244,395,1346,15
44,6157,410,1417,16
45,6066,422,1496,16
46,5970,443,1571,16
47,5877,457,1650,16
48,5779,464,1741,16
49,5673,484,1827,16
50,5609,457,1918,16
51,5559,411,2014,16
52,5504,373,2107,16
53,5467,312,2205,16
54,5430,243,2311,16
55,5394,215,2375,16
56,5368,191,2425,16
57,5344,160,2480,16
58,5318,149,2517,16
59,5295,135,2554,16
60,5275,119,2590,16
61,5254,114,2616,16
62,5234,110,2640,16
63,5218,100,2666,16
64,5204,91,2689,16
65,5188,87,2709,16
66,5177,77,2730,16
67,5164,70,2750,16
68,5154,64,2766,16
69,5148,56,2780,16
70,5140,48,2796,16
71,5135,42,2807,16
72,5130,34,2820,16
73,5124,30,2830,16
74,5120,28,2836,16
75,5117,23,2844,16
76,5116,19,2849,16
77,5115,15,2854,16
78,5113,11,2860,16
79,5113,7,2864,16
80,5113,4,2867,16
81,5112,4,2868,16
82,5112,3,2869,16
83,5112,1,2871,16
84,5112,1,2871,16
85,5112,1,2871,16
86,5112,0,2872,16
