,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7992,8,0,0
3,7985,15,0,0
4,7974,26,0,0
5,7963,36,1,0
6,7949,48,3,0
7,7935,57,8,0
8,7921,62,15,2
9,7909,62,26,3
10,7895,65,37,3
11,7873,73,51,3
12,7847,84,65,4
13,7822,97,77,4
14,7796,112,88,4
15,7768,126,102,4
16,7733,139,124,4
17,7693,154,149,4
18,7656,166,174,4
19,7617,179,200,4
20,7568,200,228,4
21,7528,205,263,4
22,7477,216,303,4
23,7425,231,340,4
24,7367,250,379,4
25,7315,253,428,4
26,7257,268,468,7
27,7205,268,519,8
28,7149,272,571,8
29,7092,271,629,8
30,7025,286,681,8
31,6959,297,736,8
32,6886,319,787,8
33,6809,340,843,8
34,6741,351,900,8
35,6670,355,967,8
36,6601,358,1033,8
37,6530,355,1106,9
38,6455,353,1183,9
39,6380,359,1251,10
40,6300,368,1322,10
41,6222,377,1391,10
42,6144,385,1461,10
43,6052,402,1536,10
44,5953,427,1610,10
45,5843,454,1690,13
46,5748,470,1768,14
47,5642,495,1846,17
48,5540,505,1938,17
49,5432,514,2037,17
50,5369,470,2144,17
51,5336,409,2238,17
52,5309,333,2341,17
53,5275,265,2443,17
54,5253,179,2551,17
55,5235,134,2614,17
56,5214,122,2647,17
57,5204,105,2674,17
58,5192,83,2708,17
59,5182,71,2730,17
60,5168,67,2748,17
61,5155,59,2769,17
62,5139,65,2779,17
63,5126,66,2791,17
64,5116,66,2801,17
65,5104,64,2815,17
66,5095,60,2828,17
67,5083,55,2844,18
68,5076,49,2857,18
69,5068,47,2867,18
70,5061,42,2879,18
71,5052,41,2888,19
72,5041,41,2899,19
73,5031,44,2906,19
74,5025,42,2914,19
75,5015,45,2921,19
76,5007,45,2929,19
77,4995,46,2940,19
78,4989,42,2950,19
79,4984,41,2956,19
80,4976,39,2966,19
81,4969,38,2974,19
82,4962,33,2986,19
83,4956,33,2992,19
84,4950,34,2997,19
85,4944,32,3005,19
86,4938,31,3012,19
87,4933,29,3019,19
88,4929,27,3025,19
89,4923,27,3031,19
90,4919,25,3037,19
91,4916,22,3043,19
92,4915,18,3048,19
93,4914,15,3052,19
94,4914,9,3058,19
95,4914,5,3062,19
96,4913,3,3065,19
97,4912,3,3066,19
98,4912,2,3067,19
99,4911,3,3067,19
100,4909,5,3067,19
101,4908,5,3068,19
102,4907,5,3069,19
103,4905,7,3069,19
104,4903,8,3070,19
105,4903,6,3072,19
106,4903,5,3073,19
107,4903,4,3074,19
108,4903,2,3076,19
109,4903,0,3078,19
