,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7994,6,0,0
3,7988,12,0,0
4,7981,19,0,0
5,7974,25,1,0
6,7962,35,3,0
7,7949,45,6,0
8,7935,53,12,0
9,7919,62,19,0
10,7901,71,26,2
11,7885,74,38,3
12,7864,80,51,5
13,7839,91,65,5
14,7804,109,81,6
15,7774,123,97,6
16,7739,143,112,6
17,7707,156,131,6
18,7671,167,156,6
19,7629,175,190,6
20,7591,183,220,6
21,7549,190,255,6
22,7508,199,287,6
23,7459,212,323,6
24,7416,213,365,6
25,7361,230,403,6
26,7310,239,445,6
27,7260,248,486,6
28,7211,248,535,6
29,7158,258,578,6
30,7105,256,633,6
31,7050,260,684,6
32,6991,269,734,6
33,6929,282,783,6
34,6864,294,836,6
35,6783,322,889,6
36,6704,346,944,6
37,6633,358,1003,6
38,6559,370,1065,6
39,6489,375,1130,6
40,6416,367,1211,6
41,6329,372,1290,9
42,6236,393,1361,10
43,6127,427,1435,11
44,6030,454,1505,11
45,5937,474,1578,11
46,5844,482,1662,12
47,5752,481,1754,13
48,5655,470,1862,13
49,5561,467,1959,13
50,5483,452,2052,13
51,5420,423,2144,13
52,5372,380,2235,13
53,5344,311,2332,13
54,5330,231,2426,13
55,5322,161,2504,13
56,5313,107,2567,13
57,5303,69,2615,13
58,5293,51,2643,13
59,5285,45,2657,13
60,5277,45,2665,13
61,5269,44,2674,13
62,5262,41,2684,13
63,5254,39,2694,13
64,5246,39,2702,13
65,5232,45,2710,13
66,5218,51,2718,13
67,5206,56,2725,13
68,5198,56,2733,13
69,5190,56,2741,13
70,5180,52,2755,13
71,5167,51,2769,13
72,5160,46,2781,13
73,5154,44,2789,13
74,5148,42,2797,13
75,5141,39,2807,13
76,5138,29,2820,13
77,5137,23,2827,13
78,5136,18,2833,13
79,5134,14,2839,13
80,5133,8,2846,13
81,5129,9,2849,13
82,5124,13,2850,13
83,5119,17,2851,13
84,5114,20,2853,13
85,5107,26,2854,13
86,5099,30,2858,13
87,5093,31,2863,13
88,5089,30,2868,13
89,5088,26,2873,13
90,5088,19,2880,13
91,5087,12,2888,13
92,5086,7,2894,13
93,5086,3,2898,13
94,5086,2,2899,13
95,5086,2,2899,13
96,5086,1,2900,13
97,5086,0,2901,13
