,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,5,0,0
2,7990,10,0,0
3,7983,17,0,0
4,7974,26,0,0
5,7962,37,1,0
6,7949,46,5,0
7,7935,55,10,0
8,7919,64,17,0
9,7904,70,26,0
10,7887,75,38,0
11,7865,84,51,0
12,7838,97,65,0
13,7808,111,81,0
14,7780,124,96,0
15,7750,137,113,0
16,7717,148,135,0
17,7677,161,162,0
18,7637,171,192,0
19,7594,186,220,0
20,7550,200,250,0
21,7499,218,283,0
22,7453,224,323,0
23,7406,231,363,0
24,7353,241,406,0
25,7300,250,450,0
26,7250,249,501,0
27,7199,254,547,0
28,7136,270,594,0
29,7073,280,647,0
30,7016,284,700,0
31,6956,294,750,0
32,6889,310,801,0
33,6819,317,864,0
34,6753,320,927,0
35,6676,340,984,0
36,6588,368,1044,0
37,6501,388,1111,0
38,6412,407,1181,0
39,6333,420,1247,0
40,6246,430,1324,0
41,6160,428,1412,0
42,6083,418,1499,0
43,5994,418,1588,0
44,5898,433,1667,2
45,5803,436,1754,7
46,5711,439,1840,10
47,5613,460,1917,10
48,5514,469,2006,11
49,5403,485,2100,12
50,5332,466,2190,12
51,5281,428,2279,12
52,5249,362,2377,12
53,5222,291,2475,12
54,5200,203,2585,12
55,5182,150,2656,12
56,5167,114,2707,12
57,5154,95,2739,12
58,5141,81,2766,12
59,5132,68,2788,12
60,5121,61,2806,12
61,5104,63,2821,12
62,5088,66,2834,12
63,5075,66,2847,12
64,5058,74,2856,12
65,5047,74,2867,12
66,5036,68,2884,12
67,5026,62,2900,12
68,5015,60,2913,12
69,5011,47,2930,12
70,5008,39,2941,12
71,5003,33,2952,12
72,4997,29,2962,12
73,4988,27,2973,12
74,4982,29,2977,12
75,4974,34,2980,12
76,4969,34,2985,12
77,4965,32,2991,12
78,4963,25,3000,12
79,4959,22,3006,13
80,4956,17,3014,13
81,4952,14,3019,15
82,4948,14,3023,15
83,4943,17,3025,15
84,4936,19,3028,17
85,4930,21,3031,18
86,4920,29,3033,18
87,4910,35,3037,18
88,4904,36,3042,18
89,4897,37,3047,19
90,4889,40,3052,19
91,4880,39,3062,19
92,4869,40,3072,19
93,4857,46,3078,19
94,4846,51,3084,19
95,4838,51,3092,19
96,4832,48,3101,19
97,4827,42,3112,19
98,4820,37,3124,19
99,4816,30,3135,19
100,4812,26,3143,19
101,4808,24,3149,19
102,4802,25,3154,19
103,4799,21,3161,19
104,4795,21,3165,19
105,4790,22,3169,19
106,4783,25,3173,19
107,4776,26,3179,19
108,4771,28,3182,19
109,4766,29,3186,19
110,4759,31,3191,19
111,4750,33,3198,19
112,4743,33,3205,19
113,4737,33,3210,20
114,4732,31,3215,22
115,4729,27,3222,22
116,4727,20,3231,22
117,4724,15,3238,23
118,4721,13,3243,23
119,4718,13,3246,23
120,4713,15,3249,23
121,4712,13,3251,24
122,4709,14,3253,24
123,4705,15,3256,24
124,4703,14,3259,24
125,4700,12,3264,24
126,4699,13,3264,24
127,4697,12,3267,24
128,4695,10,3271,24
129,4692,11,3273,24
130,4690,10,3276,24
131,4687,12,3277,24
132,4685,12,3279,24
133,4679,16,3281,24
134,4677,15,3284,24
135,4676,14,3286,24
136,4676,11,3289,24
137,4675,10,3291,24
138,4675,4,3297,24
139,4674,3,3299,24
140,4673,3,3300,24
141,4671,5,3300,24
142,4670,5,3301,24
143,4670,5,3301,24
144,4669,5,3302,24
145,4667,6,3303,24
146,4666,5,3305,24
147,4665,5,3306,24
148,4663,7,3306,24
149,4662,7,3307,24
150,4662,5,3309,24
151,4661,5,3310,24
152,4660,5,3311,24
153,4657,6,3313,24
154,4656,6,3314,24
155,4655,7,3314,24
156,4655,6,3315,24
157,4654,6,3316,24
158,4653,4,3319,24
159,4653,3,3320,24
160,4652,3,3321,24
161,4652,3,3321,24
162,4652,2,3322,24
163,4651,2,3323,24
164,4651,2,3323,24
165,4651,1,3324,24
166,4650,2,3324,24
167,4648,4,3324,24
168,4648,3,3325,24
169,4647,4,3325,24
170,4646,5,3325,24
171,4646,4,3326,24
172,4646,2,3328,24
173,4646,2,3328,24
174,4646,1,3329,24
175,4646,0,3330,24
