,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7995,5,0,0
3,7988,12,0,0
4,7982,18,0,0
5,7972,27,1,0
6,7960,37,3,0
7,7944,51,5,0
8,7925,63,12,0
9,7907,75,18,0
10,7883,89,28,0
11,7855,105,40,0
12,7828,116,56,0
13,7801,124,75,0
14,7772,133,93,2
15,7737,143,117,3
16,7697,155,145,3
17,7656,167,172,5
18,7609,187,199,5
19,7563,205,226,6
20,7512,222,260,6
21,7464,230,300,6
22,7419,235,339,7
23,7364,243,386,7
24,7308,254,431,7
25,7245,266,482,7
26,7187,276,530,7
27,7122,297,574,7
28,7055,309,629,7
29,6992,316,685,7
30,6931,314,748,7
31,6870,317,806,7
32,6808,314,871,7
33,6751,304,938,7
34,6691,301,1001,7
35,6624,307,1062,7
36,6552,318,1123,7
37,6474,334,1185,7
38,6396,355,1242,7
39,6318,373,1302,7
40,6236,388,1369,7
41,6153,399,1441,7
42,6069,405,1519,7
43,5981,412,1597,10
44,5898,416,1675,11
45,5810,419,1757,14
46,5715,430,1840,15
47,5622,439,1924,15
48,5521,455,2009,15
49,5421,473,2091,15
50,5330,479,2176,15
51,5267,447,2270,16
52,5226,395,2363,16
53,5194,326,2464,16
54,5165,254,2564,17
55,5139,189,2655,17
56,5114,152,2717,17
57,5090,135,2758,17
58,5072,121,2790,17
59,5060,105,2818,17
60,5044,95,2844,17
61,5029,85,2869,17
62,5016,74,2893,17
63,5004,68,2911,17
64,4993,67,2923,17
65,4980,64,2939,17
66,4968,61,2954,17
67,4954,62,2967,17
68,4943,61,2979,17
69,4931,62,2990,17
70,4915,65,3003,17
71,4896,72,3015,17
72,4882,72,3029,17
73,4870,73,3040,17
74,4865,66,3052,17
75,4858,57,3068,17
76,4852,44,3087,17
77,4847,35,3101,17
78,4843,27,3113,17
79,4838,27,3118,17
80,4833,25,3125,17
81,4828,24,3131,17
82,4821,26,3136,17
83,4817,26,3140,17
84,4814,24,3145,17
85,4813,20,3150,17
86,4810,18,3155,17
87,4807,14,3162,17
88,4805,12,3166,17
89,4801,13,3169,17
90,4799,14,3170,17
91,4794,16,3173,17
92,4788,19,3176,17
93,4781,24,3178,17
94,4774,27,3182,17
95,4770,29,3184,17
96,4766,28,3189,17
97,4764,24,3195,17
98,4763,18,3202,17
99,4759,15,3209,17
100,4758,12,3213,17
101,4757,9,3217,17
102,4757,7,3219,17
103,4757,6,3220,17
104,4756,3,3224,17
105,4755,3,3225,17
106,4755,2,3226,17
107,4755,2,3226,17
108,4755,2,3226,17
109,4755,1,3227,17
110,4755,0,3228,17
