,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7992,4,0,4
2,7987,6,0,7
3,7976,10,0,14
4,7968,16,0,16
5,7951,26,1,22
6,7941,33,4,22
7,7923,41,6,30
8,7913,47,10,30
9,7893,54,16,37
10,7879,56,27,38
11,7859,60,37,44
12,7844,64,47,45
13,7816,78,57,49
14,7793,86,70,51
15,7765,99,83,53
16,7735,112,97,56
17,7704,127,111,58
18,7677,130,135,58
19,7642,140,156,62
20,7604,151,182,63
21,7569,156,209,66
22,7529,166,238,67
23,7482,183,265,70
24,7443,191,296,70
25,7392,201,333,74
26,7339,221,365,75
27,7278,238,404,80
28,7222,249,448,81
29,7169,260,487,84
30,7120,260,534,86
31,7083,243,586,88
32,7048,220,642,90
33,7007,204,697,92
34,6965,194,747,94
35,6931,179,794,96
36,6899,176,829,96
37,6859,180,862,99
38,6815,184,901,100
39,6770,185,941,104
40,6724,198,973,105
41,6680,207,1005,108
42,6629,220,1042,109
43,6578,225,1085,112
44,6531,231,1126,112
45,6487,228,1171,114
46,6445,227,1212,116
47,6400,222,1262,116
48,6354,219,1310,117
49,6294,230,1357,119
50,6268,214,1399,119
51,6251,191,1439,119
52,6234,163,1484,119
53,6220,132,1529,119
54,6206,87,1587,120
55,6192,74,1613,121
56,6179,69,1630,122
57,6170,61,1647,122
58,6159,57,1661,123
59,6146,56,1674,124
60,6131,57,1687,125
61,6118,58,1699,125
62,6098,68,1708,126
63,6076,79,1718,127
64,6044,99,1730,127
65,6014,115,1744,127
66,5979,135,1757,129
67,5946,148,1776,130
68,5909,164,1797,130
69,5870,171,1829,130
70,5827,182,1859,132
71,5793,182,1892,133
72,5766,175,1924,135
73,5742,162,1961,135
74,5715,149,2000,136
75,5695,128,2041,136
76,5676,113,2074,137
77,5662,102,2099,137
78,5650,89,2123,138
79,5641,72,2149,138
80,5636,57,2169,138
81,5632,42,2187,139
82,5631,29,2201,139
83,5628,20,2212,140
84,5627,12,2221,140
85,5626,7,2226,141
86,5625,4,2229,142
87,5625,3,2230,142
88,5624,1,2232,143
89,5624,0,2233,143
