,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7998,2,0,0
2,7997,3,0,0
3,7995,5,0,0
4,7991,9,0,0
5,7985,14,1,0
6,7977,21,2,0
7,7971,26,3,0
8,7963,32,5,0
9,7951,40,9,0
10,7939,46,15,0
11,7921,56,23,0
12,7902,69,29,0
13,7883,80,37,0
14,7860,91,49,0
15,7836,101,61,2
16,7809,108,79,4
17,7785,112,98,5
18,7755,123,117,5
19,7722,133,140,5
20,7687,146,162,5
21,7654,154,187,5
22,7620,163,210,7
23,7579,173,240,8
24,7536,182,273,9
25,7497,186,308,9
26,7457,193,341,9
27,7415,203,373,9
28,7360,218,413,9
29,7310,226,455,9
30,7253,244,494,9
31,7198,259,534,9
32,7145,270,576,9
33,7086,274,631,9
34,7022,288,681,9
35,6956,297,738,9
36,6884,314,793,9
37,6806,339,846,9
38,6729,357,905,9
39,6658,364,969,9
40,6573,383,1035,9
41,6500,384,1107,9
42,6414,392,1185,9
43,6326,403,1262,9
44,6244,414,1333,9
45,6159,414,1418,9
46,6069,431,1491,9
47,5974,440,1577,9
48,5879,447,1665,9
49,5792,452,1747,9
50,5728,431,1832,9
51,5672,397,1922,9
52,5624,350,2017,9
53,5582,297,2112,9
54,5554,238,2199,9
55,5533,195,2263,9
56,5518,154,2319,9
57,5502,122,2367,9
58,5488,94,2409,9
59,5479,75,2437,9
60,5467,66,2458,9
61,5455,63,2473,9
62,5444,58,2489,9
63,5434,54,2503,9
64,5427,52,2512,9
65,5421,46,2524,9
66,5416,39,2536,9
67,5412,32,2547,9
68,5409,25,2557,9
69,5402,25,2564,9
70,5398,23,2570,9
71,5393,23,2575,9
72,5386,26,2579,9
73,5385,24,2582,9
74,5382,20,2589,9
75,5379,19,2593,9
76,5377,16,2598,9
77,5374,12,2605,9
78,5372,13,2606,9
79,5370,12,2609,9
80,5367,12,2612,9
81,5363,14,2614,9
82,5360,14,2617,9
83,5358,14,2619,9
84,5354,16,2621,9
85,5349,18,2624,9
86,5347,16,2628,9
87,5347,13,2631,9
88,5347,11,2633,9
89,5347,7,2637,9
90,5347,2,2642,9
91,5347,0,2644,9
