,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7992,5,0,3
2,7983,10,0,7
3,7972,15,0,13
4,7961,23,0,16
5,7940,37,1,22
6,7918,51,5,26
7,7898,63,10,29
8,7877,74,15,34
9,7857,83,23,37
10,7834,89,38,39
11,7809,93,56,42
12,7776,108,73,43
13,7747,118,89,46
14,7717,130,106,47
15,7683,139,127,51
16,7656,144,149,51
17,7621,142,181,56
18,7595,142,207,56
19,7560,145,236,59
20,7523,151,266,60
21,7481,164,293,62
22,7436,178,323,63
23,7384,202,349,65
24,7337,217,381,65
25,7288,229,417,66
26,7239,237,457,67
27,7187,244,501,68
28,7136,243,551,70
29,7086,245,598,71
30,7041,241,646,72
31,7000,234,694,72
32,6967,215,745,73
33,6935,198,794,73
34,6895,188,843,74
35,6856,182,887,75
36,6819,177,928,76
37,6786,177,960,77
38,6745,184,992,79
39,6706,184,1031,79
40,6656,194,1069,81
41,6610,203,1105,82
42,6556,224,1137,83
43,6505,235,1176,84
44,6460,239,1215,86
45,6410,241,1263,86
46,6352,253,1308,87
47,6303,248,1361,88
48,6239,261,1411,89
49,6177,279,1454,90
50,6142,263,1504,91
51,6116,231,1561,92
52,6093,204,1609,94
53,6082,152,1672,94
54,6075,96,1733,96
55,6070,66,1767,97
56,6066,44,1792,98
57,6059,29,1813,99
58,6052,23,1824,101
59,6046,24,1829,101
60,6040,24,1833,103
61,6034,26,1836,104
62,6032,21,1842,105
63,6031,16,1847,106
64,6030,10,1853,107
65,6028,7,1857,108
66,6024,5,1862,109
67,6019,7,1863,111
68,6019,7,1863,111
69,6016,9,1863,112
70,6015,8,1864,113
71,6015,5,1867,113
72,6013,2,1870,115
73,6013,2,1870,115
74,6010,1,1872,117
75,6008,3,1872,117
76,6004,6,1872,118
77,6004,6,1872,118
78,6002,6,1872,120
79,6002,5,1873,120
80,6000,3,1875,122
81,6000,0,1878,122
