,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7983,17,0,0
4,7977,23,0,0
5,7970,29,1,0
6,7961,35,4,0
7,7948,43,9,0
8,7936,47,17,0
9,7925,52,23,0
10,7912,58,30,0
11,7897,64,39,0
12,7881,67,52,0
13,7863,73,64,0
14,7841,84,75,0
15,7817,95,88,0
16,7780,117,103,0
17,7747,134,119,0
18,7711,152,137,0
19,7673,168,159,0
20,7635,182,183,0
21,7600,180,220,0
22,7558,189,253,0
23,7510,201,289,0
24,7458,215,327,0
25,7417,215,365,3
26,7378,219,400,3
27,7339,216,442,3
28,7288,214,490,8
29,7233,216,542,9
30,7180,229,580,11
31,7120,247,619,14
32,7057,269,658,16
33,6989,290,704,17
34,6923,302,758,17
35,6858,315,809,18
36,6793,323,866,18
37,6718,337,927,18
38,6646,342,994,18
39,6573,349,1060,18
40,6488,370,1124,18
41,6409,384,1189,18
42,6330,388,1264,18
43,6253,393,1336,18
44,6167,406,1409,18
45,6071,417,1494,18
46,5973,436,1573,18
47,5877,453,1652,18
48,5789,464,1729,18
49,5690,477,1815,18
50,5611,460,1911,18
51,5547,426,2009,18
52,5494,383,2105,18
53,5455,334,2193,18
54,5428,262,2292,18
55,5408,203,2371,18
56,5386,161,2435,18
57,5366,128,2488,18
58,5347,108,2527,18
59,5323,105,2554,18
60,5303,105,2574,18
61,5282,104,2596,18
62,5260,106,2616,18
63,5239,108,2635,18
64,5226,97,2659,18
65,5211,92,2679,18
66,5196,86,2700,18
67,5186,74,2722,18
68,5177,62,2743,18
69,5169,57,2756,18
70,5155,56,2771,18
71,5151,45,2786,18
72,5148,38,2796,18
73,5143,34,2805,18
74,5138,31,2813,18
75,5134,21,2827,18
76,5131,20,2831,18
77,5129,19,2834,18
78,5126,17,2839,18
79,5123,15,2844,18
80,5119,15,2848,18
81,5113,18,2851,18
82,5107,22,2853,18
83,5105,21,2856,18
84,5100,23,2859,18
85,5093,26,2863,18
86,5088,25,2869,18
87,5084,23,2875,18
88,5081,24,2877,18
89,5079,21,2882,18
90,5077,16,2889,18
91,5074,14,2894,18
92,5071,13,2898,18
93,5071,10,2901,18
94,5071,8,2903,18
95,5070,7,2905,18
96,5069,5,2908,18
97,5069,2,2911,18
98,5069,2,2911,18
99,5069,2,2911,18
100,5069,1,2912,18
101,5069,0,2913,18
