,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7998,2,0,0
2,7994,6,0,0
3,7987,13,0,0
4,7978,22,0,0
5,7968,31,1,0
6,7956,42,2,0
7,7942,52,6,0
8,7925,62,13,0
9,7907,71,22,0
10,7885,83,32,0
11,7861,95,44,0
12,7834,108,58,0
13,7809,116,75,0
14,7778,129,93,0
15,7744,141,115,0
16,7706,155,139,0
17,7673,161,166,0
18,7643,164,191,2
19,7613,161,222,4
20,7575,164,256,5
21,7540,161,294,5
22,7505,163,327,5
23,7461,178,355,6
24,7414,197,383,6
25,7362,212,420,6
26,7297,242,455,6
27,7238,265,490,7
28,7183,277,533,7
29,7119,294,580,7
30,7054,307,632,7
31,6991,303,697,9
32,6921,315,755,9
33,6846,335,810,9
34,6768,348,874,10
35,6688,363,939,10
36,6612,377,1000,11
37,6531,384,1070,15
38,6461,378,1145,16
39,6371,390,1222,17
40,6284,396,1302,18
41,6194,411,1377,18
42,6097,431,1454,18
43,6002,456,1523,19
44,5916,453,1612,19
45,5828,455,1698,19
46,5730,463,1788,19
47,5636,460,1885,19
48,5540,462,1979,19
49,5437,479,2065,19
50,5367,461,2153,19
51,5326,404,2251,19
52,5295,341,2345,19
53,5276,264,2441,19
54,5257,180,2544,19
55,5237,130,2614,19
56,5221,105,2655,19
57,5197,98,2686,19
58,5175,101,2705,19
59,5155,102,2724,19
60,5137,100,2744,19
61,5126,95,2760,19
62,5116,81,2784,19
63,5106,69,2806,19
64,5093,62,2826,19
65,5081,56,2844,19
66,5071,55,2855,19
67,5064,52,2865,19
68,5054,52,2875,19
69,5048,45,2888,19
70,5042,39,2900,19
71,5032,39,2910,19
72,5023,41,2917,19
73,5013,41,2927,19
74,5002,46,2933,19
75,4996,46,2939,19
76,4990,42,2949,19
77,4984,39,2958,19
78,4977,36,2968,19
79,4967,35,2979,19
80,4961,35,2985,19
81,4957,33,2991,19
82,4952,32,2997,19
83,4949,28,3004,19
84,4947,20,3014,19
85,4946,15,3020,19
86,4944,13,3024,19
87,4940,12,3029,19
88,4937,12,3032,19
89,4932,15,3034,19
90,4928,18,3035,19
91,4924,20,3037,19
92,4920,20,3041,19
93,4917,20,3044,19
94,4912,20,3049,19
95,4909,19,3053,19
96,4905,19,3057,19
97,4901,19,3061,19
98,4898,19,3064,19
99,4898,14,3069,19
100,4895,14,3072,19
101,4894,11,3076,19
102,4891,10,3080,19
103,4889,9,3083,19
104,4885,13,3083,19
105,4884,11,3086,19
106,4883,11,3087,19
107,4881,10,3090,19
108,4879,10,3092,19
109,4878,7,3096,19
110,4875,9,3097,19
111,4873,10,3098,19
112,4873,8,3100,19
113,4873,6,3102,19
114,4873,5,3103,19
115,4873,2,3106,19
116,4873,0,3108,19
