,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7991,4,0,5
2,7981,10,0,9
3,7965,20,0,15
4,7950,33,0,17
5,7930,45,1,24
6,7916,54,4,26
7,7894,64,10,32
8,7868,78,20,34
9,7838,89,33,40
10,7813,100,46,41
11,7780,117,58,45
12,7752,126,74,48
13,7720,131,98,51
14,7690,134,122,54
15,7651,144,146,59
16,7620,145,175,60
17,7583,153,200,64
18,7537,167,229,67
19,7490,184,256,70
20,7443,196,290,71
21,7395,212,320,73
22,7349,223,353,75
23,7299,228,396,77
24,7243,237,440,80
25,7193,239,486,82
26,7143,239,532,86
27,7088,249,576,87
28,7023,262,624,91
29,6964,266,677,93
30,6925,255,725,95
31,6886,246,771,97
32,6850,227,825,98
33,6820,194,886,100
34,6789,167,943,101
35,6749,167,980,104
36,6707,171,1017,105
37,6659,181,1052,108
38,6608,203,1080,109
39,6552,227,1110,111
40,6495,246,1147,112
41,6436,261,1188,115
42,6373,278,1233,116
43,6305,293,1283,119
44,6225,318,1337,120
45,6145,340,1393,122
46,6075,353,1449,123
47,6010,353,1511,126
48,5938,360,1576,126
49,5859,358,1655,128
50,5794,345,1733,128
51,5746,322,1802,130
52,5702,304,1864,130
53,5659,274,1936,131
54,5620,235,2013,132
55,5582,207,2078,133
56,5539,202,2124,135
57,5507,190,2168,135
58,5483,169,2210,138
59,5471,143,2248,138
60,5461,113,2285,141
61,5456,77,2326,141
62,5449,49,2358,144
63,5447,29,2379,145
64,5445,17,2391,147
65,5444,10,2398,148
66,5442,5,2403,150
67,5440,2,2407,151
68,5437,2,2408,153
69,5436,2,2408,154
70,5434,2,2408,156
71,5433,2,2408,157
72,5432,1,2409,158
73,5432,0,2410,158
