,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7985,15,0,0
4,7979,21,0,0
5,7968,31,1,0
6,7957,39,4,0
7,7943,48,9,0
8,7928,57,15,0
9,7909,70,21,0
10,7892,76,32,0
11,7869,88,43,0
12,7843,100,57,0
13,7818,110,72,0
14,7787,122,91,0
15,7750,142,108,0
16,7721,147,131,1
17,7686,156,157,1
18,7644,173,182,1
19,7607,179,213,1
20,7564,185,250,1
21,7526,194,278,2
22,7482,203,313,2
23,7430,213,355,2
24,7380,226,392,2
25,7329,234,435,2
26,7271,253,472,4
27,7215,264,516,5
28,7157,269,568,6
29,7096,280,618,6
30,7026,299,669,6
31,6966,303,725,6
32,6910,303,780,7
33,6844,312,837,7
34,6780,314,898,8
35,6711,313,968,8
36,6641,323,1028,8
37,6571,338,1083,8
38,6499,344,1149,8
39,6418,361,1212,9
40,6339,371,1281,9
41,6256,384,1351,9
42,6172,398,1421,9
43,6087,411,1493,9
44,5998,420,1573,9
45,5916,423,1652,9
46,5813,443,1735,9
47,5713,459,1819,9
48,5619,468,1904,9
49,5522,476,1993,9
50,5474,442,2075,9
51,5421,392,2178,9
52,5381,332,2278,9
53,5353,266,2372,9
54,5336,186,2469,9
55,5320,154,2517,9
56,5300,121,2570,9
57,5279,102,2610,9
58,5256,97,2638,9
59,5231,105,2655,9
60,5211,109,2671,9
61,5195,105,2691,9
62,5179,100,2712,9
63,5166,90,2735,9
64,5152,79,2760,9
65,5137,74,2780,9
66,5119,76,2796,9
67,5103,76,2812,9
68,5085,81,2825,9
69,5070,82,2839,9
70,5053,84,2854,9
71,5040,79,2872,9
72,5025,78,2888,9
73,5018,67,2906,9
74,5010,60,2921,9
75,4999,54,2938,9
76,4990,50,2951,9
77,4984,41,2966,9
78,4979,39,2973,9
79,4975,35,2981,9
80,4971,28,2992,9
81,4967,23,3001,9
82,4962,22,3007,9
83,4957,22,3012,9
84,4951,24,3016,9
85,4944,27,3020,9
86,4935,32,3024,9
87,4925,37,3029,9
88,4914,43,3034,9
89,4905,46,3040,9
90,4892,52,3047,9
91,4882,53,3056,9
92,4868,57,3066,9
93,4864,50,3077,9
94,4863,42,3086,9
95,4863,29,3099,9
96,4860,22,3109,9
97,4860,8,3123,9
98,4860,4,3127,9
99,4860,3,3128,9
100,4860,3,3128,9
101,4860,0,3131,9
