,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,5,0,2
2,7981,11,0,8
3,7971,17,0,12
4,7958,27,0,15
5,7939,41,1,19
6,7919,52,5,24
7,7897,65,11,27
8,7878,76,17,29
9,7856,84,27,33
10,7830,92,42,36
11,7798,106,57,39
12,7768,116,76,40
13,7731,132,93,44
14,7699,146,111,44
15,7664,155,134,47
16,7630,158,163,49
17,7590,168,192,50
18,7548,175,225,52
19,7502,186,257,55
20,7456,199,289,56
21,7399,221,321,59
22,7340,239,360,61
23,7281,258,400,61
24,7221,273,443,63
25,7158,289,488,65
26,7102,290,542,66
27,7037,298,599,66
28,6973,302,658,67
29,6906,308,716,70
30,6858,295,777,70
31,6810,286,832,72
32,6767,263,897,73
33,6723,243,960,74
34,6679,222,1024,75
35,6632,219,1072,77
36,6584,221,1118,77
37,6529,233,1160,78
38,6473,246,1203,78
39,6411,264,1246,79
40,6345,285,1291,79
41,6289,292,1339,80
42,6220,307,1393,80
43,6149,320,1449,82
44,6076,332,1510,82
45,6004,336,1576,84
46,5940,345,1631,84
47,5862,353,1700,85
48,5766,379,1769,86
49,5664,408,1842,86
50,5602,399,1912,87
51,5547,389,1976,88
52,5493,365,2053,89
53,5455,308,2148,89
54,5414,245,2250,91
55,5388,209,2311,92
56,5362,179,2365,94
57,5341,146,2418,95
58,5320,128,2456,96
59,5302,105,2495,98
60,5286,95,2520,99
61,5266,91,2544,99
62,5250,86,2564,100
63,5238,78,2584,100
64,5226,73,2600,101
65,5214,68,2615,103
66,5204,57,2635,104
67,5197,49,2650,104
68,5190,43,2662,105
69,5183,38,2673,106
70,5177,33,2683,107
71,5173,28,2692,107
72,5168,26,2699,107
73,5166,22,2705,107
74,5165,17,2711,107
75,5162,14,2716,108
76,5162,10,2720,108
77,5162,5,2725,108
78,5162,3,2727,108
79,5160,4,2728,108
80,5158,4,2730,108
81,5153,8,2730,109
82,5147,13,2730,110
83,5143,17,2730,110
84,5138,20,2732,110
85,5133,22,2734,111
86,5131,20,2738,111
87,5128,18,2743,111
88,5125,16,2747,112
89,5122,13,2752,113
90,5119,11,2756,114
91,5116,11,2758,115
92,5112,12,2761,115
93,5105,17,2763,115
94,5099,21,2765,115
95,5091,26,2767,116
96,5090,25,2769,116
97,5088,23,2773,116
98,5086,17,2780,117
99,5084,12,2786,118
100,5083,5,2793,119
101,5083,4,2794,119
102,5082,2,2796,120
103,5081,2,2797,120
104,5080,2,2798,120
105,5079,3,2798,120
106,5079,3,2798,120
107,5079,3,2798,120
108,5079,2,2799,120
109,5078,1,2800,121
110,5078,0,2801,121
