,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,4,0,3
2,7984,8,0,8
3,7976,13,0,11
4,7968,18,0,14
5,7954,27,1,18
6,7942,34,4,20
7,7927,42,8,23
8,7912,50,13,25
9,7896,57,18,29
10,7876,66,28,30
11,7855,74,38,33
12,7831,84,50,35
13,7804,96,63,37
14,7780,107,75,38
15,7751,115,94,40
16,7726,121,112,41
17,7697,126,134,43
18,7662,134,159,45
19,7621,149,182,48
20,7578,164,209,49
21,7528,188,233,51
22,7481,207,260,52
23,7445,210,293,52
24,7403,212,331,54
25,7359,213,373,55
26,7317,206,421,56
27,7263,213,467,57
28,7209,231,503,57
29,7146,252,543,59
30,7091,261,586,62
31,7044,266,627,63
32,6999,255,680,66
33,6948,251,734,67
34,6897,239,795,69
35,6846,236,847,71
36,6787,246,893,74
37,6723,267,935,75
38,6669,270,985,76
39,6606,283,1034,77
40,6535,303,1083,79
41,6480,302,1139,79
42,6413,303,1202,82
43,6346,315,1255,84
44,6277,321,1317,85
45,6202,325,1386,87
46,6127,343,1441,89
47,6055,350,1505,90
48,5983,356,1570,91
49,5903,367,1638,92
50,5868,329,1711,92
51,5842,282,1784,92
52,5820,232,1855,93
53,5805,175,1926,94
54,5795,106,2005,94
55,5784,81,2040,95
56,5774,64,2066,96
57,5764,52,2087,97
58,5753,48,2101,98
59,5744,45,2111,100
60,5735,42,2121,102
61,5729,38,2130,103
62,5720,36,2139,105
63,5716,29,2149,106
64,5712,24,2156,108
65,5708,21,2163,108
66,5705,18,2168,109
67,5700,14,2175,111
68,5698,13,2178,111
69,5697,11,2180,112
70,5693,10,2184,113
71,5689,11,2186,114
72,5685,11,2189,115
73,5685,9,2191,115
74,5683,10,2191,116
75,5682,7,2194,117
76,5682,4,2197,117
77,5682,1,2200,117
78,5682,1,2200,117
79,5682,0,2201,117
