,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,4,0,2
2,7983,9,0,8
3,7975,15,0,10
4,7965,19,0,16
5,7960,20,1,19
6,7947,24,4,25
7,7935,28,9,28
8,7918,35,15,32
9,7898,47,19,36
10,7875,66,21,38
11,7854,78,28,40
12,7829,92,37,42
13,7801,106,50,43
14,7775,114,66,45
15,7747,120,87,46
16,7716,129,106,49
17,7678,143,129,50
18,7644,149,156,51
19,7606,161,180,53
20,7570,169,207,54
21,7534,175,235,56
22,7487,181,272,60
23,7443,191,305,61
24,7394,200,341,65
25,7348,210,376,66
26,7304,217,410,69
27,7258,219,453,70
28,7199,232,496,73
29,7132,253,541,74
30,7078,260,586,76
31,7027,269,627,77
32,6970,279,672,79
33,6917,275,728,80
34,6870,254,794,82
35,6824,247,846,83
36,6768,251,896,85
37,6715,248,951,86
38,6666,244,1003,87
39,6619,245,1048,88
40,6573,244,1093,90
41,6526,236,1147,91
42,6475,233,1199,93
43,6422,237,1247,94
44,6370,242,1293,95
45,6319,247,1337,97
46,6262,258,1383,97
47,6204,264,1432,100
48,6138,278,1484,100
49,6065,297,1535,103
50,6026,287,1584,103
51,5993,260,1641,106
52,5960,238,1696,106
53,5940,190,1762,108
54,5928,132,1832,108
55,5912,107,1871,110
56,5896,92,1901,111
57,5880,73,1934,113
58,5866,68,1952,114
59,5846,74,1964,116
60,5824,81,1978,117
61,5797,93,1993,117
62,5774,99,2007,120
63,5755,105,2020,120
64,5731,109,2038,122
65,5708,111,2059,122
66,5677,112,2086,125
67,5646,123,2106,125
68,5606,141,2125,128
69,5573,152,2147,128
70,5530,169,2170,131
71,5498,173,2198,131
72,5465,173,2229,133
73,5441,159,2266,134
74,5425,140,2299,136
75,5405,119,2339,137
76,5393,97,2371,139
77,5385,74,2402,139
78,5371,63,2425,141
79,5357,62,2439,142
80,5344,54,2458,144
81,5336,51,2468,145
82,5331,48,2476,145
83,5326,40,2488,146
84,5319,32,2501,148
85,5315,25,2512,148
86,5308,22,2519,151
87,5308,17,2524,151
88,5307,13,2528,152
89,5306,9,2533,152
90,5303,7,2537,153
91,5299,7,2541,153
92,5293,12,2541,154
93,5292,13,2541,154
94,5291,12,2542,155
95,5291,10,2544,155
96,5291,6,2548,155
97,5290,1,2553,156
98,5290,0,2554,156
