,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,4,0,2
2,7980,10,0,10
3,7970,18,0,12
4,7957,27,0,16
5,7940,39,1,20
6,7922,49,4,25
7,7907,55,10,28
8,7891,60,18,31
9,7867,71,27,35
10,7845,78,40,37
11,7817,88,53,42
12,7786,104,65,45
13,7749,125,78,48
14,7717,135,98,50
15,7684,144,118,54
16,7652,151,141,56
17,7619,153,169,59
18,7584,152,203,61
19,7549,155,233,63
20,7507,165,262,66
21,7465,175,292,68
22,7424,183,322,71
23,7377,195,355,73
24,7324,212,388,76
25,7264,231,427,78
26,7208,244,467,81
27,7154,259,505,82
28,7097,268,550,85
29,7041,274,600,85
30,6998,258,658,86
31,6966,237,711,86
32,6931,219,764,86
33,6899,196,818,87
34,6869,170,874,87
35,6834,162,916,88
36,6799,165,948,88
37,6762,167,983,88
38,6719,177,1014,90
39,6682,184,1044,90
40,6636,195,1078,91
41,6591,204,1113,92
42,6539,217,1150,94
43,6485,229,1191,95
44,6441,235,1228,96
45,6384,247,1273,96
46,6331,255,1317,97
47,6277,258,1367,98
48,6210,270,1420,100
49,6144,293,1463,100
50,6100,278,1520,102
51,6073,252,1572,103
52,6047,224,1625,104
53,6027,179,1690,104
54,6022,117,1756,105
55,6019,77,1798,106
56,6016,53,1824,107
57,6014,30,1849,107
58,6009,13,1869,109
59,6008,10,1873,109
60,6007,8,1875,110
61,6006,6,1877,111
62,6004,5,1879,112
63,6003,3,1882,112
64,6000,4,1883,113
65,5999,5,1883,113
66,5998,5,1883,114
67,5998,4,1884,114
68,5997,3,1885,115
69,5997,1,1887,115
70,5997,0,1888,115
