,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,3,0,2
2,7987,6,0,7
3,7977,11,0,12
4,7965,20,0,15
5,7949,30,1,20
6,7930,42,3,25
7,7913,53,6,28
8,7896,63,11,30
9,7880,68,20,32
10,7862,73,31,34
11,7838,80,45,37
12,7813,88,59,40
13,7786,97,74,43
14,7757,110,88,45
15,7723,123,104,50
16,7689,135,125,51
17,7650,149,147,54
18,7603,171,171,55
19,7564,180,198,58
20,7525,189,227,59
21,7478,202,260,60
22,7433,209,296,62
23,7382,212,342,64
24,7332,225,378,65
25,7274,241,416,69
26,7217,250,462,71
27,7155,267,505,73
28,7088,281,554,77
29,7020,298,603,79
30,6961,300,657,82
31,6910,296,712,82
32,6859,284,772,85
33,6813,267,835,85
34,6767,244,901,88
35,6720,235,957,88
36,6668,234,1008,90
37,6620,234,1056,90
38,6565,240,1102,93
39,6505,257,1145,93
40,6439,274,1192,95
41,6369,294,1242,95
42,6291,321,1290,98
43,6212,348,1342,98
44,6137,361,1402,100
45,6064,370,1466,100
46,5973,388,1536,103
47,5877,409,1611,103
48,5781,423,1690,106
49,5690,441,1763,106
50,5626,429,1836,109
51,5576,391,1924,109
52,5532,337,2020,111
53,5501,274,2113,112
54,5477,205,2204,114
55,5458,163,2265,114
56,5438,131,2315,116
57,5427,100,2357,116
58,5419,76,2387,118
59,5413,60,2409,118
60,5405,48,2428,119
61,5401,33,2446,120
62,5398,25,2457,120
63,5392,24,2463,121
64,5388,22,2469,121
65,5381,20,2476,123
66,5377,21,2479,123
67,5373,22,2482,123
68,5367,21,2487,125
69,5362,22,2491,125
70,5355,22,2496,127
71,5353,20,2500,127
72,5351,17,2504,128
73,5348,15,2508,129
74,5342,15,2513,130
75,5336,15,2518,131
76,5332,16,2520,132
77,5329,17,2521,133
78,5325,19,2523,133
79,5325,14,2528,133
80,5321,12,2533,134
81,5316,14,2536,134
82,5314,14,2538,134
83,5312,11,2542,135
84,5311,12,2542,135
85,5310,9,2545,136
86,5308,6,2550,136
87,5307,4,2552,137
88,5306,4,2553,137
89,5306,3,2554,137
90,5305,3,2554,138
91,5305,1,2556,138
92,5304,1,2556,139
93,5304,0,2557,139
