,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7991,4,0,5
2,7984,8,0,8
3,7971,14,0,15
4,7960,23,0,17
5,7944,33,1,22
6,7929,42,4,25
7,7912,52,8,28
8,7893,62,14,31
9,7873,69,23,35
10,7855,74,34,37
11,7830,83,46,41
12,7807,90,60,43
13,7780,96,76,48
14,7747,111,92,50
15,7712,125,108,55
16,7676,138,129,57
17,7632,156,150,62
18,7592,172,172,64
19,7546,182,203,69
20,7499,197,233,71
21,7452,207,267,74
22,7399,217,306,78
23,7352,223,344,81
24,7304,226,385,85
25,7250,232,430,88
26,7193,243,474,90
27,7137,247,523,93
28,7071,265,567,97
29,7013,278,611,98
30,6961,275,662,102
31,6920,259,717,104
32,6870,254,770,106
33,6825,235,832,108
34,6772,230,889,109
35,6712,239,937,112
36,6652,259,976,113
37,6583,277,1024,116
38,6517,298,1067,118
39,6441,321,1119,119
40,6360,343,1176,121
41,6271,372,1235,122
42,6181,394,1301,124
43,6104,407,1365,124
44,6021,412,1440,127
45,5928,425,1519,128
46,5841,422,1607,130
47,5759,416,1695,130
48,5678,417,1772,133
49,5601,414,1852,133
50,5552,369,1944,135
51,5523,313,2029,135
52,5492,261,2111,136
53,5465,210,2189,136
54,5444,153,2266,137
55,5419,131,2313,137
56,5404,116,2342,138
57,5391,99,2372,138
58,5375,87,2399,139
59,5361,80,2419,140
60,5346,69,2444,141
61,5331,69,2458,142
62,5322,63,2471,144
63,5314,56,2486,144
64,5303,52,2499,146
65,5292,48,2513,147
66,5283,42,2527,148
67,5274,44,2534,148
68,5264,44,2542,150
69,5255,43,2551,151
70,5248,39,2561,152
71,5243,35,2569,153
72,5238,29,2578,155
73,5237,22,2586,155
74,5235,15,2594,156
75,5233,10,2600,157
76,5230,7,2604,159
77,5229,5,2607,159
78,5228,4,2608,160
79,5228,3,2609,160
80,5227,2,2610,161
81,5227,1,2611,161
82,5227,0,2612,161
