,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,3,0,4
2,7984,7,0,9
3,7976,10,0,14
4,7968,14,0,18
5,7957,19,1,23
6,7944,25,3,28
7,7929,32,7,32
8,7910,42,10,38
9,7893,52,14,41
10,7870,64,20,46
11,7845,76,28,51
12,7820,87,39,54
13,7795,96,52,57
14,7773,100,66,61
15,7751,101,84,64
16,7720,107,104,69
17,7688,114,126,72
18,7651,125,148,76
19,7621,133,166,80
20,7582,150,185,83
21,7543,159,211,87
22,7505,165,240,90
23,7455,178,273,94
24,7404,201,299,96
25,7356,208,335,101
26,7313,214,370,103
27,7260,227,405,108
28,7205,234,451,110
29,7145,242,500,113
30,7093,250,543,114
31,7052,247,584,117
32,7014,237,632,117
33,6978,217,685,120
34,6946,192,742,120
35,6906,178,793,123
36,6873,173,831,123
37,6831,176,869,124
38,6791,182,902,125
39,6745,196,934,125
40,6696,208,971,125
41,6651,218,1004,127
42,6605,222,1045,128
43,6564,223,1084,129
44,6514,225,1130,131
45,6459,231,1179,131
46,6402,242,1222,134
47,6352,247,1267,134
48,6293,263,1307,137
49,6229,279,1355,137
50,6197,253,1410,140
51,6171,225,1464,140
52,6152,191,1514,143
53,6140,147,1570,143
54,6127,93,1634,146
55,6117,74,1663,146
56,6110,54,1689,147
57,6106,41,1705,148
58,6102,31,1717,150
59,6100,22,1727,151
60,6098,13,1737,152
61,6096,9,1743,152
62,6093,8,1746,153
63,6091,8,1748,153
64,6088,9,1749,154
65,6087,9,1750,154
66,6083,10,1752,155
67,6078,13,1754,155
68,6072,16,1756,156
69,6067,19,1758,156
70,6060,24,1759,157
71,6057,24,1762,157
72,6053,22,1767,158
73,6051,19,1772,158
74,6050,15,1777,158
75,6049,9,1783,159
76,6048,7,1786,159
77,6044,7,1789,160
78,6044,5,1791,160
79,6043,4,1792,161
80,6043,4,1792,161
81,6041,4,1793,162
82,6041,1,1796,162
83,6041,1,1796,162
84,6040,1,1796,163
85,6040,1,1796,163
86,6040,0,1797,163
