,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7990,5,0,5
2,7984,9,0,7
3,7971,15,0,14
4,7961,24,0,15
5,7947,30,1,22
6,7937,34,5,24
7,7923,38,9,30
8,7909,45,15,31
9,7889,51,24,36
10,7868,62,31,39
11,7846,73,39,42
12,7824,85,47,44
13,7799,93,60,48
14,7774,102,75,49
15,7745,111,93,51
16,7718,116,112,54
17,7691,121,132,56
18,7660,129,153,58
19,7625,137,177,61
20,7588,145,204,63
21,7551,155,228,66
22,7513,166,253,68
23,7468,180,282,70
24,7427,187,314,72
25,7384,192,349,75
26,7346,195,383,76
27,7298,204,419,79
28,7250,207,462,81
29,7193,222,501,84
30,7139,235,541,85
31,7087,248,578,87
32,7035,253,623,89
33,6991,250,669,90
34,6940,246,723,91
35,6879,252,776,93
36,6825,255,826,94
37,6766,263,876,95
38,6709,276,919,96
39,6649,285,969,97
40,6583,291,1028,98
41,6519,301,1081,99
42,6445,315,1139,101
43,6363,341,1195,101
44,6279,365,1254,102
45,6197,381,1319,103
46,6116,398,1382,104
47,6025,416,1454,105
48,5925,433,1536,106
49,5830,445,1619,106
50,5775,418,1700,107
51,5741,372,1780,107
52,5714,309,1870,107
53,5691,232,1969,108
54,5676,152,2064,108
55,5667,106,2118,109
56,5658,81,2152,109
57,5648,63,2179,110
58,5644,45,2201,110
59,5636,37,2216,111
60,5632,33,2224,111
61,5627,29,2233,111
62,5623,23,2242,112
63,5621,21,2246,112
64,5619,15,2253,113
65,5618,12,2257,113
66,5616,8,2262,114
67,5613,8,2265,114
68,5611,7,2267,115
69,5611,6,2268,115
70,5610,5,2269,116
71,5609,5,2270,116
72,5608,3,2273,116
73,5606,3,2274,117
74,5605,4,2274,117
75,5602,6,2274,118
76,5601,6,2275,118
77,5598,7,2276,119
78,5598,6,2277,119
79,5597,5,2278,120
80,5596,4,2280,120
81,5595,3,2281,121
82,5595,1,2283,121
83,5594,1,2283,122
84,5593,2,2283,122
85,5592,1,2284,123
86,5592,1,2284,123
87,5591,1,2284,124
88,5591,1,2284,124
89,5591,0,2285,124
