,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,8,0,1
3,7984,14,0,2
4,7978,20,0,2
5,7970,26,1,3
6,7957,35,4,4
7,7938,50,8,4
8,7919,63,14,4
9,7896,79,20,5
10,7872,96,27,5
11,7852,104,39,5
12,7826,111,58,5
13,7796,122,77,5
14,7766,130,99,5
15,7735,137,123,5
16,7702,150,143,5
17,7666,160,169,5
18,7627,169,199,5
19,7582,184,229,5
20,7535,200,260,5
21,7486,216,293,5
22,7442,224,329,5
23,7393,233,368,6
24,7351,230,413,6
25,7304,230,460,6
26,7251,234,509,6
27,7203,238,553,6
28,7159,233,601,7
29,7111,237,643,9
30,7065,235,690,10
31,7016,230,743,11
32,6960,238,791,11
33,6891,263,834,12
34,6821,285,880,14
35,6746,314,925,15
36,6677,333,973,17
37,6614,340,1029,17
38,6549,336,1097,18
39,6474,343,1165,18
40,6386,357,1239,18
41,6301,375,1306,18
42,6219,394,1369,18
43,6122,427,1433,18
44,6026,445,1508,21
45,5944,438,1596,22
46,5859,437,1681,23
47,5774,440,1763,23
48,5676,441,1860,23
49,5576,448,1953,23
50,5517,426,2034,23
51,5469,390,2118,23
52,5438,336,2203,23
53,5415,261,2301,23
54,5389,187,2401,23
55,5361,156,2460,23
56,5334,135,2508,23
57,5308,130,2539,23
58,5290,125,2562,23
59,5272,117,2588,23
60,5249,112,2616,23
61,5232,102,2643,23
62,5215,93,2669,23
63,5197,93,2687,23
64,5183,89,2705,23
65,5167,82,2728,23
66,5156,76,2745,23
67,5142,73,2762,23
68,5133,64,2780,23
69,5127,56,2794,23
70,5120,47,2810,23
71,5111,45,2821,23
72,5101,41,2835,23
73,5091,42,2844,23
74,5080,47,2850,23
75,5073,47,2857,23
76,5070,41,2866,23
77,5069,32,2876,23
78,5068,23,2886,23
79,5068,12,2897,23
80,5067,6,2904,23
81,5064,6,2907,23
82,5062,7,2908,23
83,5059,9,2909,23
84,5055,13,2909,23
85,5055,12,2910,23
86,5055,9,2913,23
87,5055,7,2915,23
88,5055,4,2918,23
89,5055,0,2922,23
