,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7993,7,0,0
3,7988,12,0,0
4,7980,20,0,0
5,7972,27,1,0
6,7962,34,4,0
7,7950,43,7,0
8,7937,51,12,0
9,7922,58,20,0
10,7905,66,28,1
11,7888,71,38,3
12,7872,75,50,3
13,7848,86,63,3
14,7811,107,78,4
15,7776,126,94,4
16,7740,147,109,4
17,7700,170,125,5
18,7663,183,149,5
19,7621,189,185,5
20,7579,196,220,5
21,7536,203,256,5
22,7495,205,295,5
23,7452,211,332,5
24,7415,206,374,5
25,7369,210,416,5
26,7324,212,459,5
27,7267,228,500,5
28,7201,251,543,5
29,7141,274,580,5
30,7076,293,626,5
31,7021,301,671,7
32,6958,307,728,7
33,6888,310,794,8
34,6817,319,854,10
35,6740,331,919,10
36,6665,353,972,10
37,6593,360,1035,12
38,6526,358,1104,12
39,6449,365,1173,13
40,6375,362,1250,13
41,6293,369,1325,13
42,6211,381,1395,13
43,6118,407,1462,13
44,6026,423,1538,13
45,5940,435,1612,13
46,5856,436,1694,14
47,5756,453,1776,15
48,5655,458,1869,18
49,5560,461,1961,18
50,5483,451,2047,19
51,5444,406,2130,20
52,5408,343,2229,20
53,5388,265,2327,20
54,5371,186,2422,21
55,5359,122,2498,21
56,5342,101,2536,21
57,5322,85,2572,21
58,5307,80,2592,21
59,5294,77,2608,21
60,5281,78,2620,21
61,5267,75,2637,21
62,5251,71,2657,21
63,5236,71,2672,21
64,5220,74,2685,21
65,5205,76,2698,21
66,5190,77,2712,21
67,5178,73,2728,21
68,5168,68,2743,21
69,5160,60,2759,21
70,5153,52,2774,21
71,5146,44,2789,21
72,5133,45,2801,21
73,5123,45,2811,21
74,5117,43,2819,21
75,5112,41,2826,21
76,5106,40,2833,21
77,5102,31,2846,21
78,5096,27,2856,21
79,5087,30,2862,21
80,5083,29,2867,21
81,5078,28,2873,21
82,5074,28,2877,21
83,5069,27,2883,21
84,5065,22,2892,21
85,5060,23,2896,21
86,5053,25,2901,21
87,5046,28,2905,21
88,5042,27,2910,21
89,5038,27,2914,21
90,5034,26,2919,21
91,5029,24,2926,21
92,5028,18,2933,21
93,5026,16,2937,21
94,5023,15,2941,21
95,5019,15,2945,21
96,5016,13,2950,21
97,5012,16,2951,21
98,5011,15,2953,21
99,5011,12,2956,21
100,5011,8,2960,21
101,5010,6,2963,21
102,5008,4,2967,21
103,5006,5,2968,21
104,5005,6,2968,21
105,5003,8,2968,21
106,5003,7,2969,21
107,5002,6,2971,21
108,5002,4,2973,21
109,5002,3,2974,21
110,5002,1,2976,21
111,5002,1,2976,21
112,5001,1,2977,21
113,5001,1,2977,21
114,5001,1,2977,21
115,5001,1,2977,21
116,5001,1,2977,21
117,5001,0,2978,21
