,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7992,4,0,4
2,7984,9,0,7
3,7971,16,0,13
4,7963,21,0,16
5,7951,27,1,21
6,7937,35,4,24
7,7921,42,9,28
8,7901,51,16,32
9,7879,66,21,34
10,7856,78,28,38
11,7837,85,39,39
12,7805,100,51,44
13,7779,109,67,45
14,7740,124,87,49
15,7702,141,106,51
16,7662,159,124,55
17,7629,163,151,57
18,7589,174,176,61
19,7544,182,211,63
20,7491,196,247,66
21,7443,205,283,69
22,7397,217,314,72
23,7340,236,350,74
24,7282,248,393,77
25,7228,251,443,78
26,7167,265,488,80
27,7112,276,531,81
28,7046,284,586,84
29,6970,303,641,86
30,6921,296,694,89
31,6882,275,753,90
32,6841,260,807,92
33,6799,237,870,94
34,6755,205,944,96
35,6716,197,990,97
36,6675,198,1028,99
37,6636,197,1067,100
38,6587,203,1107,103
39,6542,206,1149,103
40,6494,214,1187,105
41,6446,222,1226,106
42,6388,240,1264,108
43,6331,250,1310,109
44,6281,254,1355,110
45,6228,260,1401,111
46,6171,268,1448,113
47,6113,269,1504,114
48,6048,277,1560,115
49,5985,290,1609,116
50,5952,269,1661,118
51,5921,245,1716,118
52,5894,214,1773,119
53,5868,175,1837,120
54,5840,141,1899,120
55,5810,139,1930,121
56,5779,137,1961,123
57,5756,133,1987,124
58,5728,136,2012,124
59,5705,129,2040,126
60,5682,121,2069,128
61,5664,109,2098,129
62,5648,102,2120,130
63,5628,93,2148,131
64,5611,86,2169,134
65,5598,77,2190,135
66,5582,74,2207,137
67,5567,73,2222,138
68,5553,66,2241,140
69,5542,62,2255,141
70,5528,62,2267,143
71,5518,58,2281,143
72,5508,53,2295,144
73,5497,50,2307,146
74,5487,49,2317,147
75,5478,44,2329,149
76,5468,43,2339,150
77,5462,40,2348,150
78,5455,37,2357,151
79,5449,34,2366,151
80,5440,36,2373,151
81,5434,32,2382,152
82,5429,31,2388,152
83,5427,27,2394,152
84,5424,23,2400,153
85,5423,15,2409,153
86,5419,13,2414,154
87,5419,8,2419,154
88,5418,6,2421,155
89,5416,6,2423,155
90,5412,8,2424,156
91,5409,8,2427,156
92,5406,10,2427,157
93,5401,15,2427,157
94,5398,15,2429,158
95,5396,14,2432,158
96,5391,15,2435,159
97,5387,17,2437,159
98,5381,17,2442,160
99,5378,18,2444,160
100,5374,19,2446,161
101,5374,15,2450,161
102,5374,11,2454,161
103,5372,7,2459,162
104,5371,5,2462,162
105,5370,2,2465,163
106,5370,2,2465,163
107,5368,3,2465,164
108,5368,2,2466,164
109,5368,1,2467,164
110,5368,1,2467,164
111,5368,1,2467,164
112,5368,0,2468,164
