,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7995,3,0,2
2,7984,7,0,9
3,7979,11,0,10
4,7965,18,0,17
5,7953,28,1,18
6,7934,38,3,25
7,7921,45,7,27
8,7902,52,11,35
9,7889,57,18,36
10,7865,65,29,41
11,7842,75,41,42
12,7817,86,52,45
13,7790,99,63,48
14,7761,114,75,50
15,7733,120,94,53
16,7698,129,116,57
17,7665,138,138,59
18,7621,155,162,62
19,7578,168,189,65
20,7533,183,214,70
21,7494,190,245,71
22,7459,192,276,73
23,7414,192,317,77
24,7366,197,357,80
25,7315,206,397,82
26,7261,219,435,85
27,7205,238,468,89
28,7147,253,509,91
29,7084,269,554,93
30,7016,284,603,97
31,6961,288,654,97
32,6893,301,706,100
33,6837,300,762,101
34,6790,284,823,103
35,6736,273,887,104
36,6670,282,942,106
37,6602,284,1007,107
38,6533,297,1062,108
39,6472,311,1107,110
40,6412,317,1160,111
41,6353,310,1224,113
42,6293,303,1291,113
43,6227,298,1359,116
44,6164,301,1418,117
45,6088,317,1477,118
46,6004,343,1534,119
47,5933,353,1594,120
48,5854,368,1657,121
49,5769,389,1719,123
50,5733,349,1794,124
51,5704,293,1877,126
52,5688,239,1947,126
53,5669,179,2025,127
54,5654,110,2108,128
55,5642,86,2143,129
56,5629,71,2170,130
57,5608,75,2186,131
58,5593,71,2204,132
59,5578,72,2218,132
60,5560,77,2229,134
61,5542,83,2241,134
62,5526,78,2261,135
63,5507,83,2275,135
64,5480,94,2290,136
65,5455,103,2306,136
66,5431,108,2324,137
67,5416,108,2339,137
68,5403,101,2358,138
69,5386,92,2384,138
70,5372,80,2409,139
71,5354,75,2432,139
72,5343,70,2447,140
73,5336,65,2459,140
74,5330,53,2476,141
75,5325,45,2489,141
76,5323,28,2507,142
77,5321,20,2517,142
78,5320,13,2524,143
79,5320,8,2529,143
80,5318,4,2534,144
81,5316,5,2535,144
82,5314,4,2537,145
83,5313,5,2537,145
84,5312,5,2537,146
85,5312,4,2538,146
86,5310,3,2540,147
87,5309,3,2541,147
88,5309,2,2542,147
89,5309,2,2542,147
90,5309,2,2542,147
91,5309,1,2543,147
92,5309,0,2544,147
