,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7999,1,0,0
2,7994,2,0,4
3,7988,4,0,8
4,7980,8,0,12
5,7969,14,1,16
6,7957,24,1,18
7,7944,32,2,22
8,7933,39,4,24
9,7918,49,8,25
10,7900,57,15,28
11,7880,66,25,29
12,7857,77,34,32
13,7831,92,43,34
14,7806,100,57,37
15,7778,112,72,38
16,7742,126,91,41
17,7708,139,111,42
18,7671,151,135,43
19,7634,164,157,45
20,7592,178,184,46
21,7551,184,217,48
22,7513,188,250,49
23,7467,196,286,51
24,7422,206,321,51
25,7372,213,362,53
26,7322,223,401,54
27,7273,235,438,54
28,7216,246,482,56
29,7163,252,527,58
30,7101,264,575,60
31,7048,265,624,63
32,6992,270,673,65
33,6931,274,728,67
34,6874,279,779,68
35,6820,272,839,69
36,6754,287,889,70
37,6685,301,943,71
38,6623,301,1002,74
39,6559,307,1058,76
40,6487,325,1111,77
41,6410,334,1176,80
42,6327,347,1244,82
43,6253,361,1303,83
44,6170,381,1365,84
45,6096,384,1436,84
46,6011,394,1510,85
47,5919,405,1591,85
48,5833,416,1664,87
49,5743,423,1746,88
50,5656,434,1820,90
51,5588,417,1904,91
52,5539,373,1996,92
53,5498,328,2080,94
54,5473,263,2169,95
55,5451,199,2254,96
56,5428,153,2321,98
57,5401,131,2369,99
58,5377,116,2408,99
59,5353,115,2432,100
60,5334,111,2453,102
61,5319,105,2474,102
62,5304,93,2500,103
63,5295,77,2524,104
64,5289,60,2547,104
65,5283,47,2564,106
66,5279,35,2579,107
67,5278,21,2593,108
68,5276,13,2601,110
69,5276,7,2607,110
70,5275,3,2611,111
71,5275,0,2614,111
