,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,4,0,3
2,7984,9,0,7
3,7970,18,0,12
4,7955,28,0,17
5,7939,38,1,22
6,7924,45,4,27
7,7905,54,9,32
8,7885,61,18,36
9,7858,73,28,41
10,7826,89,39,46
11,7798,104,49,49
12,7764,121,63,52
13,7729,137,79,55
14,7693,148,101,58
15,7652,159,128,61
16,7605,177,153,65
17,7559,190,184,67
18,7519,193,216,72
19,7473,204,249,74
20,7414,221,287,78
21,7358,231,330,81
22,7312,231,374,83
23,7266,239,409,86
24,7210,250,453,87
25,7149,255,508,88
26,7090,260,561,89
27,7027,277,605,91
28,6961,298,648,93
29,6892,311,703,94
30,6850,292,763,95
31,6814,269,821,96
32,6787,235,882,96
33,6758,197,946,99
34,6730,156,1014,100
35,6696,146,1055,103
36,6657,148,1090,105
37,6626,150,1117,107
38,6581,167,1143,109
39,6541,177,1170,112
40,6495,191,1201,113
41,6442,204,1238,116
42,6385,231,1267,117
43,6325,245,1310,120
44,6253,279,1347,121
45,6180,304,1392,124
46,6106,327,1442,125
47,6031,343,1498,128
48,5958,358,1555,129
49,5883,359,1626,132
50,5793,379,1696,132
51,5728,368,1769,135
52,5677,346,1841,136
53,5627,322,1913,138
54,5577,297,1985,141
55,5548,235,2075,142
56,5521,198,2137,144
57,5488,178,2187,147
58,5469,148,2235,148
59,5449,119,2282,150
60,5431,107,2310,152
61,5414,98,2335,153
62,5398,83,2365,154
63,5386,76,2383,155
64,5371,72,2401,156
65,5348,77,2417,158
66,5339,70,2433,158
67,5335,58,2448,159
68,5328,53,2459,160
69,5318,49,2473,160
70,5312,33,2494,161
71,5307,28,2503,162
72,5301,30,2506,163
73,5294,31,2512,163
74,5285,28,2522,165
75,5277,31,2527,165
76,5271,32,2531,166
77,5266,32,2536,166
78,5261,29,2543,167
79,5256,27,2550,167
80,5255,19,2558,168
81,5253,16,2563,168
82,5248,15,2568,169
83,5243,16,2572,169
84,5239,14,2577,170
85,5238,15,2577,170
86,5237,13,2579,171
87,5237,9,2583,171
88,5236,5,2588,171
89,5234,3,2591,172
90,5233,3,2592,172
91,5232,3,2592,173
92,5230,5,2592,173
93,5229,4,2593,174
94,5228,4,2594,174
95,5226,4,2595,175
96,5226,4,2595,175
97,5225,2,2597,176
98,5224,3,2597,176
99,5222,3,2598,177
100,5222,2,2599,177
101,5220,3,2599,178
102,5219,4,2599,178
103,5218,3,2600,179
104,5218,2,2601,179
105,5217,3,2601,179
106,5216,3,2602,179
107,5215,3,2603,179
108,5215,3,2603,179
109,5215,3,2603,179
110,5213,4,2604,179
111,5211,5,2605,179
112,5209,6,2606,179
113,5209,6,2606,179
114,5209,6,2606,179
115,5209,4,2608,179
116,5209,2,2610,179
117,5209,0,2612,179
