,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7994,3,0,3
2,7985,7,0,8
3,7977,11,0,12
4,7962,20,0,18
5,7950,28,1,21
6,7936,34,3,27
7,7924,40,7,29
8,7905,49,11,35
9,7891,53,20,36
10,7875,57,29,39
11,7852,69,37,42
12,7829,78,47,46
13,7805,86,60,49
14,7779,96,73,52
15,7750,111,86,53
16,7723,115,106,56
17,7694,125,125,56
18,7657,139,146,58
19,7620,153,169,58
20,7577,165,197,61
21,7543,175,221,61
22,7503,184,250,63
23,7466,185,285,64
24,7423,188,322,67
25,7373,196,362,69
26,7324,209,396,71
27,7277,217,434,72
28,7227,229,470,74
29,7179,236,510,75
30,7136,230,558,76
31,7100,218,605,77
32,7062,209,651,78
33,7019,202,699,80
34,6978,196,746,80
35,6936,194,788,82
36,6900,195,823,82
37,6861,195,860,84
38,6814,201,901,84
39,6748,224,942,86
40,6681,250,982,87
41,6615,279,1018,88
42,6548,308,1055,89
43,6479,329,1102,90
44,6403,341,1166,90
45,6321,356,1232,91
46,6243,369,1297,91
47,6162,383,1363,92
48,6076,400,1431,93
49,5990,408,1507,95
50,5935,382,1588,95
51,5893,346,1666,95
52,5859,299,1746,96
53,5833,240,1831,96
54,5808,180,1915,97
55,5780,153,1970,97
56,5757,132,2012,99
57,5741,115,2045,99
58,5721,108,2071,100
59,5699,105,2095,101
60,5679,96,2123,102
61,5664,90,2144,102
62,5646,91,2160,103
63,5637,81,2179,103
64,5624,71,2200,105
65,5609,67,2219,105
66,5599,61,2234,106
67,5595,48,2251,106
68,5586,47,2260,107
69,5581,41,2271,107
70,5576,30,2286,108
71,5573,24,2295,108
72,5571,21,2299,109
73,5569,15,2307,109
74,5565,14,2312,109
75,5562,12,2316,110
76,5559,12,2319,110
77,5553,16,2320,111
78,5548,19,2322,111
79,5544,18,2326,112
80,5542,18,2328,112
81,5538,18,2331,113
82,5535,16,2336,113
83,5531,13,2341,115
84,5527,13,2344,116
85,5523,14,2346,117
86,5521,12,2349,118
87,5518,10,2352,120
88,5516,10,2354,120
89,5515,7,2357,121
90,5514,5,2360,121
91,5513,4,2361,122
92,5513,3,2362,122
93,5511,2,2364,123
94,5509,4,2364,123
95,5509,3,2365,123
96,5507,4,2365,124
97,5506,5,2365,124
98,5505,4,2366,125
99,5505,2,2368,125
100,5503,3,2368,126
101,5503,2,2369,126
102,5502,1,2370,127
103,5502,1,2370,127
104,5502,1,2370,127
105,5502,0,2371,127
