,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7993,3,0,4
2,7983,7,0,10
3,7975,13,0,12
4,7963,21,0,16
5,7946,32,1,21
6,7927,44,3,26
7,7911,52,7,30
8,7893,61,13,33
9,7869,73,21,37
10,7845,81,33,41
11,7821,89,47,43
12,7793,102,59,46
13,7763,116,74,47
14,7733,123,94,50
15,7703,131,114,52
16,7665,144,136,55
17,7632,151,161,56
18,7594,158,190,58
19,7555,168,217,60
20,7511,182,245,62
21,7466,190,280,64
22,7423,198,312,67
23,7379,205,348,68
24,7326,219,385,70
25,7269,232,427,72
26,7208,246,470,76
27,7156,258,510,76
28,7103,265,553,79
29,7046,268,604,82
30,6987,268,659,86
31,6934,264,716,86
32,6872,269,768,91
33,6813,277,818,92
34,6759,275,872,94
35,6693,285,927,95
36,6625,297,980,98
37,6559,305,1037,99
38,6495,310,1095,100
39,6431,320,1147,102
40,6368,315,1212,105
41,6301,316,1277,106
42,6227,322,1342,109
43,6150,332,1405,113
44,6078,342,1467,113
45,5994,362,1527,117
46,5912,376,1593,119
47,5834,383,1664,119
48,5752,389,1737,122
49,5665,403,1809,123
50,5608,378,1889,125
51,5568,338,1969,125
52,5533,294,2047,126
53,5501,246,2126,127
54,5475,186,2212,127
55,5452,152,2267,129
56,5438,126,2307,129
57,5423,105,2341,131
58,5415,82,2372,131
59,5402,67,2398,133
60,5394,54,2419,133
61,5381,51,2433,135
62,5371,47,2446,136
63,5366,43,2454,137
64,5363,34,2465,138
65,5362,26,2473,139
66,5359,18,2484,139
67,5358,9,2493,140
68,5358,5,2497,140
69,5354,5,2499,142
70,5352,7,2499,142
71,5351,4,2502,143
72,5351,4,2502,143
73,5351,4,2502,143
74,5350,3,2504,143
75,5350,1,2506,143
76,5350,1,2506,143
77,5350,1,2506,143
78,5350,1,2506,143
79,5350,0,2507,143
