,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7997,3,0,0
2,7993,7,0,0
3,7988,12,0,0
4,7979,21,0,0
5,7969,30,1,0
6,7957,40,3,0
7,7940,53,7,0
8,7922,66,12,0
9,7900,79,21,0
10,7878,91,31,0
11,7855,102,43,0
12,7826,114,60,0
13,7797,125,78,0
14,7768,132,100,0
15,7735,143,122,0
16,7700,155,145,0
17,7666,160,174,0
18,7625,172,203,0
19,7584,184,232,0
20,7532,203,265,0
21,7473,224,300,3
22,7423,240,334,3
23,7379,242,375,4
24,7330,249,416,5
25,7280,247,468,5
26,7230,241,524,5
27,7174,246,574,6
28,7111,264,617,8
29,7046,280,665,9
30,6980,293,715,12
31,6920,302,765,13
32,6856,311,820,13
33,6784,322,881,13
34,6710,332,945,13
35,6630,348,1008,14
36,6545,374,1067,14
37,6446,409,1131,14
38,6346,437,1203,14
39,6252,457,1277,14
40,6157,473,1356,14
41,6071,473,1441,15
42,5987,458,1540,15
43,5894,451,1640,15
44,5795,456,1734,15
45,5688,468,1829,15
46,5584,487,1914,15
47,5481,506,1998,15
48,5378,516,2091,15
49,5265,530,2190,15
50,5199,489,2297,15
51,5165,419,2401,15
52,5137,344,2504,15
53,5118,260,2607,15
54,5098,167,2720,15
55,5077,122,2786,15
56,5046,119,2820,15
57,5013,124,2848,15
58,4998,120,2867,15
59,4982,116,2887,15
60,4964,113,2908,15
61,4949,97,2939,15
62,4936,77,2972,15
63,4921,77,2987,15
64,4905,77,3003,15
65,4893,71,3021,15
66,4882,67,3036,15
67,4872,64,3049,15
68,4863,58,3064,15
69,4852,53,3080,15
70,4841,52,3092,15
71,4833,49,3103,15
72,4825,47,3113,15
73,4820,43,3122,15
74,4815,37,3133,15
75,4809,32,3144,15
76,4803,30,3152,15
77,4797,28,3160,15
78,4793,27,3165,15
79,4790,25,3170,15
80,4785,24,3176,15
81,4783,20,3182,15
82,4780,17,3188,15
83,4775,18,3192,15
84,4772,18,3195,15
85,4767,18,3200,15
86,4765,18,3202,15
87,4761,19,3205,15
88,4756,19,3210,15
89,4754,18,3213,15
90,4751,16,3218,15
91,4748,17,3220,15
92,4744,17,3224,15
93,4741,15,3229,15
94,4740,14,3231,15
95,4740,11,3234,15
96,4738,10,3237,15
97,4738,6,3241,15
98,4738,3,3244,15
99,4738,2,3245,15
100,4738,2,3245,15
101,4738,0,3247,15
