,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7991,9,0,0
3,7983,17,0,0
4,7971,29,0,0
5,7960,39,1,0
6,7949,47,4,0
7,7933,58,9,0
8,7911,72,17,0
9,7888,83,29,0
10,7867,93,40,0
11,7842,107,51,0
12,7816,117,67,0
13,7788,123,89,0
14,7758,130,112,0
15,7727,140,133,0
16,7695,147,158,0
17,7658,158,184,0
18,7615,173,212,0
19,7576,182,242,0
20,7531,196,273,0
21,7487,208,305,0
22,7437,221,342,0
23,7394,221,385,0
24,7344,232,424,0
25,7291,240,469,0
26,7243,244,513,0
27,7194,243,563,0
28,7148,246,606,0
29,7093,251,656,0
30,7041,250,709,0
31,6986,257,757,0
32,6920,274,806,0
33,6844,303,852,1
34,6761,330,907,2
35,6688,346,959,7
36,6622,356,1014,8
37,6549,363,1080,8
38,6476,358,1155,11
39,6392,360,1237,11
40,6296,388,1305,11
41,6200,419,1370,11
42,6112,433,1443,12
43,6022,450,1513,15
44,5924,463,1597,16
45,5832,456,1693,19
46,5749,436,1789,26
47,5653,445,1876,26
48,5547,460,1963,30
49,5429,481,2060,30
50,5367,454,2149,30
51,5315,428,2225,32
52,5275,371,2321,33
53,5246,298,2423,33
54,5218,207,2541,34
55,5191,171,2603,35
56,5170,142,2653,35
57,5148,125,2692,35
58,5129,114,2721,36
59,5106,110,2748,36
60,5079,111,2774,36
61,5052,117,2795,36
62,5024,123,2817,36
63,4996,133,2835,36
64,4969,137,2858,36
65,4942,137,2885,36
66,4921,131,2912,36
67,4906,118,2940,36
68,4892,103,2968,37
69,4882,86,2995,37
70,4871,70,3022,37
71,4858,62,3043,37
72,4841,64,3058,37
73,4831,61,3071,37
74,4817,65,3081,37
75,4808,63,3092,37
76,4798,60,3105,37
77,4785,56,3122,37
78,4776,55,3132,37
79,4765,52,3146,37
80,4753,55,3155,37
81,4741,57,3165,37
82,4729,56,3178,37
83,4717,59,3187,37
84,4706,59,3198,37
85,4691,62,3210,37
86,4677,64,3222,37
87,4666,63,3234,37
88,4656,61,3246,37
89,4643,63,3257,37
90,4632,59,3272,37
91,4625,52,3286,37
92,4616,50,3297,37
93,4610,46,3307,37
94,4601,42,3320,37
95,4594,38,3331,37
96,4586,39,3338,37
97,4578,38,3347,37
98,4567,43,3353,37
99,4559,42,3362,37
100,4557,37,3369,37
101,4555,31,3377,37
102,4550,28,3385,37
103,4548,19,3396,37
104,4545,14,3404,37
105,4544,13,3406,37
106,4542,13,3408,37
107,4540,10,3413,37
108,4540,8,3415,37
109,4539,6,3418,37
110,4536,8,3419,37
111,4534,8,3421,37
112,4534,6,3423,37
113,4533,7,3423,37
114,4529,10,3424,37
115,4528,8,3427,37
116,4526,8,3429,37
117,4522,12,3429,37
118,4520,13,3430,37
119,4519,10,3434,37
120,4517,11,3435,37
121,4513,13,3437,37
122,4507,15,3441,37
123,4502,18,3443,37
124,4497,22,3444,37
125,4490,27,3446,37
126,4490,23,3450,37
127,4489,18,3456,37
128,4488,14,3461,37
129,4488,9,3466,37
130,4487,3,3473,37
131,4487,3,3473,37
132,4487,2,3474,37
133,4486,2,3475,37
134,4486,2,3475,37
135,4486,1,3476,37
136,4486,1,3476,37
137,4486,1,3476,37
138,4486,0,3477,37
