,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,2,0,2
2,7990,5,0,5
3,7981,9,0,10
4,7972,13,0,15
5,7960,20,1,19
6,7947,29,2,22
7,7933,36,5,26
8,7921,42,9,28
9,7905,51,13,31
10,7884,60,21,35
11,7862,72,31,35
12,7833,88,41,38
13,7811,100,51,38
14,7785,109,64,42
15,7756,119,81,44
16,7721,128,103,48
17,7682,138,129,51
18,7641,154,151,54
19,7589,180,173,58
20,7543,196,200,61
21,7491,213,231,65
22,7447,219,267,67
23,7398,227,305,70
24,7351,225,353,71
25,7300,230,396,74
26,7244,235,444,77
27,7198,236,486,80
28,7144,243,532,81
29,7084,255,578,83
30,7036,253,626,85
31,6986,247,679,88
32,6939,249,722,90
33,6897,236,775,92
34,6863,209,833,95
35,6830,195,879,96
36,6794,183,926,97
37,6759,172,971,98
38,6723,167,1011,99
39,6681,177,1042,100
40,6640,185,1074,101
41,6590,198,1109,103
42,6544,210,1143,103
43,6492,225,1178,105
44,6439,236,1219,106
45,6385,250,1259,106
46,6320,265,1307,108
47,6259,279,1353,109
48,6191,296,1403,110
49,6122,312,1455,111
50,6063,316,1509,112
51,6004,311,1572,113
52,5944,310,1632,114
53,5880,306,1699,115
54,5811,306,1767,116
55,5744,314,1825,117
56,5699,301,1883,117
57,5667,273,1942,118
58,5645,230,2005,120
59,5624,183,2073,120
60,5599,141,2139,121
61,5573,121,2184,122
62,5551,110,2215,124
63,5537,103,2235,125
64,5527,91,2256,126
65,5512,80,2280,128
66,5501,65,2305,129
67,5489,56,2325,130
68,5476,55,2338,131
69,5464,58,2347,131
70,5447,61,2360,132
71,5432,65,2370,133
72,5417,69,2381,133
73,5400,73,2393,134
74,5380,80,2405,135
75,5359,85,2421,135
76,5331,99,2435,135
77,5309,106,2450,135
78,5278,120,2466,136
79,5245,133,2485,137
80,5213,144,2506,137
81,5179,149,2534,138
82,5148,157,2556,139
83,5118,157,2586,139
84,5097,145,2618,140
85,5069,140,2650,141
86,5041,135,2683,141
87,5013,133,2713,141
88,4997,118,2743,142
89,4982,113,2763,142
90,4968,100,2790,142
91,4954,86,2818,142
92,4939,73,2846,142
93,4923,74,2861,142
94,4909,73,2876,142
95,4894,74,2890,142
96,4881,73,2904,142
97,4868,71,2919,142
98,4857,66,2935,142
99,4844,65,2949,142
100,4827,67,2964,142
101,4806,75,2977,142
102,4792,76,2990,142
103,4776,81,3001,142
104,4763,81,3014,142
105,4749,78,3031,142
106,4733,73,3052,142
107,4722,70,3066,142
108,4715,61,3082,142
109,4710,53,3095,142
110,4708,41,3109,142
111,4704,29,3125,142
112,4700,22,3136,142
113,4697,18,3143,142
114,4696,14,3148,142
115,4696,12,3150,142
116,4696,8,3154,142
117,4696,4,3158,142
118,4696,1,3161,142
119,4696,0,3162,142
