,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7996,4,0,0
2,7992,8,0,0
3,7985,15,0,0
4,7980,20,0,0
5,7971,28,1,0
6,7960,36,4,0
7,7946,46,8,0
8,7931,54,15,0
9,7914,66,20,0
10,7895,76,29,0
11,7871,89,40,0
12,7846,100,54,0
13,7819,112,69,0
14,7792,122,86,0
15,7761,134,105,0
16,7728,143,129,0
17,7693,153,154,0
18,7654,165,181,0
19,7614,178,208,0
20,7576,185,239,0
21,7536,192,272,0
22,7490,203,307,0
23,7446,208,346,0
24,7399,215,386,0
25,7349,227,424,0
26,7302,232,464,2
27,7250,238,510,2
28,7192,251,554,3
29,7131,264,601,4
30,7073,271,651,5
31,7016,282,696,6
32,6959,287,748,6
33,6898,291,805,6
34,6837,292,865,6
35,6775,297,922,6
36,6704,310,978,8
37,6633,324,1035,8
38,6566,330,1096,8
39,6499,335,1157,9
40,6425,347,1219,9
41,6350,350,1288,12
42,6272,355,1359,14
43,6194,365,1426,15
44,6109,383,1492,16
45,6021,397,1566,16
46,5931,415,1638,16
47,5832,438,1714,16
48,5735,458,1791,16
49,5638,469,1875,18
50,5566,452,1963,19
51,5528,400,2053,19
52,5498,330,2152,20
53,5479,252,2249,20
54,5456,180,2344,20
55,5438,127,2415,20
56,5421,106,2453,20
57,5409,89,2482,20
58,5396,83,2501,20
59,5380,76,2524,20
60,5367,71,2542,20
61,5360,61,2559,20
62,5352,57,2571,20
63,5339,57,2584,20
64,5329,51,2600,20
65,5324,43,2613,20
66,5319,41,2620,20
67,5317,35,2628,20
68,5313,26,2641,20
69,5306,23,2651,20
70,5302,22,2656,20
71,5295,24,2661,20
72,5291,26,2663,20
73,5290,23,2667,20
74,5287,19,2674,20
75,5284,18,2678,20
76,5281,14,2685,20
77,5277,14,2689,20
78,5274,16,2690,20
79,5269,18,2693,20
80,5267,17,2696,20
81,5265,16,2699,20
82,5262,15,2703,20
83,5260,14,2706,20
84,5257,12,2711,20
85,5254,13,2713,20
86,5253,12,2715,20
87,5250,12,2718,20
88,5249,11,2720,20
89,5249,8,2723,20
90,5248,6,2726,20
91,5247,6,2727,20
92,5245,5,2730,20
93,5245,4,2731,20
94,5245,4,2731,20
95,5244,4,2732,20
96,5244,3,2733,20
97,5243,2,2735,20
98,5243,2,2735,20
99,5243,2,2735,20
100,5243,1,2736,20
101,5243,1,2736,20
102,5243,0,2737,20
