,Fine,On Fire,Burned Out,Extinguished
0,7999,1,0,0
1,7998,2,0,0
2,7996,4,0,0
3,7992,8,0,0
4,7985,15,0,0
5,7975,24,1,0
6,7966,32,2,0
7,7956,40,4,0
8,7941,51,8,0
9,7925,60,15,0
10,7906,69,25,0
11,7886,80,34,0
12,7861,95,44,0
13,7831,110,59,0
14,7800,124,75,1
15,7778,126,94,2
16,7750,131,114,5
17,7717,139,139,5
18,7681,145,169,5
19,7644,149,199,8
20,7603,168,220,9
21,7561,185,245,9
22,7518,195,278,9
23,7475,201,314,10
24,7427,215,348,10
25,7381,221,388,10
26,7333,227,430,10
27,7276,240,473,11
28,7226,248,515,11
29,7174,252,563,11
30,7116,264,609,11
31,7052,280,657,11
32,6987,289,713,11
33,6922,304,763,11
34,6853,320,815,12
35,6785,330,873,12
36,6715,335,937,13
37,6642,343,1002,13
38,6567,353,1067,13
39,6487,365,1135,13
40,6410,374,1203,13
41,6324,390,1272,14
42,6242,399,1345,14
43,6158,408,1420,14
44,6068,418,1500,14
45,5990,418,1577,15
46,5904,419,1662,15
47,5818,423,1744,15
48,5718,439,1828,15
49,5628,439,1918,15
50,5560,430,1995,15
51,5506,398,2081,15
52,5463,355,2167,15
53,5430,288,2267,15
54,5414,214,2357,15
55,5401,159,2425,15
56,5385,121,2479,15
57,5371,92,2522,15
58,5359,71,2555,15
59,5348,66,2571,15
60,5333,68,2584,15
61,5320,65,2600,15
62,5306,65,2614,15
63,5296,63,2626,15
64,5290,58,2637,15
65,5282,51,2652,15
66,5275,45,2665,15
67,5265,41,2679,15
68,5255,41,2689,15
69,5245,45,2695,15
70,5237,45,2703,15
71,5229,46,2710,15
72,5225,40,2720,15
73,5219,36,2730,15
74,5214,31,2740,15
75,5212,25,2748,15
76,5212,17,2756,15
77,5212,13,2760,15
78,5211,8,2766,15
79,5211,3,2771,15
80,5211,1,2773,15
81,5211,1,2773,15
82,5211,1,2773,15
83,5211,0,2774,15
